Topology,car_cache,ec2_vcpus,ec2_memorylevel,ec2_instances,latency,cost,reliability,scalability
3,2,8,3,81,0.0130556,0.220322,20,-0.223644
3,4,2,2,11,0.0116111,0.192826,20,-0.226791
3,1,2,2,84,0.0116111,0.220319,20,-0.204699
3,9,14,1,82,0.0130556,0.183667,20,-0.256036
3,7,8,1,87,0.0126667,0.188912,20,-0.245629
3,2,4,2,97,0.0121111,0.22032,20,-0.211375
3,7,2,1,26,0.0114167,0.188906,20,-0.227592
3,1,2,1,76,0.0114167,0.220319,20,-0.20208
3,10,12,1,27,0.0130556,0.176329,20,-0.263364
3,3,2,1,76,0.0114167,0.183651,20,-0.232069
3,7,2,2,52,0.0116111,0.188906,20,-0.230427
3,5,2,2,53,0.0116111,0.176323,20,-0.242214
3,7,16,1,39,0.0138889,0.188906,20,-0.261941
3,8,6,3,82,0.0126667,0.17908,20,-0.255043
3,8,4,1,90,0.0118889,0.17908,20,-0.243797
3,7,2,3,32,0.0116111,0.188905,20,-0.230426
3,6,2,2,67,0.0116111,0.18367,20,-0.235392
3,6,4,2,34,0.0121111,0.183664,20,-0.242472
3,1,2,2,69,0.0116111,0.220319,20,-0.204711
3,8,2,1,34,0.0114167,0.179077,20,-0.236671
3,1,2,3,49,0.0116111,0.22032,20,-0.204729
3,1,6,3,57,0.0126667,0.220319,20,-0.218583
3,6,2,1,57,0.0114167,0.183664,20,-0.232319
3,5,2,1,2,0.0116458,0.176323,20,-0.238232
3,3,4,1,2,0.0123089,0.183651,20,-0.237164
3,9,2,2,55,0.0116111,0.183667,20,-0.235443
3,9,2,1,21,0.0114167,0.183658,20,-0.232269
3,9,14,3,34,0.0158333,0.183658,20,-0.291994
3,8,12,1,46,0.0130556,0.179077,20,-0.260425
3,6,2,1,8,0.0114167,0.183664,20,-0.232319
3,9,4,1,29,0.0118889,0.183667,20,-0.239506
3,4,6,2,30,0.0126667,0.192826,20,-0.241633
3,3,4,1,93,0.0118889,0.183654,20,-0.239111
3,5,2,2,71,0.0116111,0.176323,20,-0.242214
3,8,2,1,8,0.0114167,0.179077,20,-0.236671
3,3,2,2,49,0.0116111,0.183654,20,-0.235046
3,8,2,1,29,0.0114167,0.179081,20,-0.236837
3,2,8,2,9,0.0130556,0.22032,20,-0.223587
3,8,10,2,94,0.0130556,0.179077,20,-0.260424
3,4,14,3,66,0.0158333,0.192822,20,-0.282364
3,2,16,2,87,0.0158333,0.220322,20,-0.25717
3,9,2,3,14,0.0116111,0.183658,20,-0.235144
3,5,2,3,57,0.0116111,0.176325,20,-0.24228
3,9,2,3,17,0.0116111,0.183667,20,-0.235443
3,4,8,3,22,0.0130556,0.192822,20,-0.246814
3,8,6,1,15,0.0121111,0.179077,20,-0.246948
3,5,8,2,81,0.0130556,0.176328,20,-0.263364
3,6,4,1,50,0.0118889,0.18367,20,-0.239454
3,2,2,3,100,0.0116111,0.220321,20,-0.20476
3,2,8,1,68,0.0126667,0.220322,20,-0.21867
3,3,4,1,45,0.0118889,0.183651,20,-0.239013
3,6,2,1,27,0.0114167,0.183664,20,-0.232319
3,4,4,1,53,0.0118889,0.192822,20,-0.230633
3,10,10,1,4,0.0126667,0.176339,20,-0.258172
3,7,2,2,39,0.0116111,0.188906,20,-0.230427
3,3,10,2,66,0.0130556,0.183651,20,-0.255565
3,10,10,1,92,0.0126667,0.176339,20,-0.258172
3,5,6,1,99,0.0121111,0.176326,20,-0.249737
3,1,2,2,33,0.0116111,0.220319,20,-0.2047
3,5,14,1,88,0.0130556,0.176325,20,-0.263268
3,8,2,1,83,0.0114167,0.17908,20,-0.236776
3,2,2,1,92,0.0114167,0.220321,20,-0.202148
3,7,6,1,23,0.0121111,0.188912,20,-0.237833
3,3,12,2,38,0.0138889,0.183651,20,-0.266889
3,8,10,3,56,0.0138889,0.179084,20,-0.272105
3,9,2,1,53,0.0114167,0.183658,20,-0.232271
3,7,6,2,28,0.0126667,0.188906,20,-0.245409
3,8,6,1,100,0.0121111,0.179078,20,-0.24698
3,2,2,2,61,0.0116111,0.220322,20,-0.20479
3,9,6,1,88,0.0121111,0.183667,20,-0.24272
3,4,4,2,41,0.0121111,0.192822,20,-0.233776
3,6,12,2,33,0.0138889,0.183664,20,-0.267114
3,7,2,2,28,0.0116111,0.188906,20,-0.230427
3,5,2,3,89,0.0116111,0.176325,20,-0.242279
3,1,8,3,59,0.0130556,0.220319,20,-0.223558
3,3,8,1,35,0.0126667,0.183651,20,-0.25014
3,3,6,2,42,0.0126667,0.183654,20,-0.250236
3,10,4,3,46,0.0121111,0.176333,20,-0.249928
3,9,8,1,27,0.0126667,0.183658,20,-0.250332
3,9,2,1,88,0.0114167,0.183667,20,-0.232572
3,2,2,3,63,0.0116111,0.220321,20,-0.204754
3,1,10,3,30,0.0138889,0.22032,20,-0.234008
3,6,10,1,62,0.0126667,0.18367,20,-0.250568
3,3,10,3,91,0.0138889,0.183651,20,-0.26689
3,8,2,2,10,0.0116111,0.179085,20,-0.239852
3,3,2,3,52,0.0116111,0.183651,20,-0.234946
3,3,2,2,45,0.0116111,0.183651,20,-0.234946
3,1,2,1,18,0.0140139,0.22032,20,-0.192047
3,6,4,2,92,0.0121111,0.183664,20,-0.242473
3,10,12,1,54,0.0130556,0.176335,20,-0.263559
3,5,4,1,54,0.0118889,0.176326,20,-0.246461
3,1,8,2,35,0.0130556,0.220319,20,-0.223572
3,7,4,2,74,0.0121111,0.188912,20,-0.237833
3,8,12,1,13,0.0130556,0.17908,20,-0.260522
3,4,12,2,75,0.0138889,0.192824,20,-0.257965
3,8,4,2,64,0.0121111,0.17908,20,-0.24705
3,7,6,3,16,0.0126667,0.188905,20,-0.245409
3,1,2,3,83,0.0116111,0.220319,20,-0.204699
3,2,8,1,3,0.0142222,0.22032,20,-0.212727
3,5,2,1,41,0.0114167,0.176323,20,-0.239283
3,9,2,3,62,0.0116111,0.183667,20,-0.235445
3,1,2,2,34,0.0116111,0.220319,20,-0.2047
3,5,2,3,4,0.0116111,0.176328,20,-0.242384
3,3,2,3,89,0.0116111,0.183651,20,-0.234945
3,2,8,2,1,0.0136,0.22032,20,-0.221542
3,2,10,1,43,0.0126667,0.220322,20,-0.218669
3,1,2,3,31,0.0116111,0.22032,20,-0.204729
3,5,2,1,54,0.0114167,0.176326,20,-0.239387
3,4,2,3,77,0.0116111,0.192822,20,-0.226661
3,9,10,1,24,0.0126667,0.183667,20,-0.250618
3,10,10,3,18,0.0138889,0.176339,20,-0.275179
3,1,2,1,49,0.0114167,0.22032,20,-0.20211
3,9,2,2,30,0.0116111,0.183667,20,-0.235443
3,8,16,2,39,0.0158333,0.17908,20,-0.297109
3,1,2,1,20,0.0143194,0.220319,20,-0.190832
3,4,2,3,93,0.0116111,0.192826,20,-0.226791
3,8,10,3,30,0.0138889,0.179084,20,-0.272105
3,1,2,3,98,0.0116111,0.22032,20,-0.204729
3,5,2,2,68,0.0116111,0.176328,20,-0.242383
3,6,6,3,67,0.0126667,0.18367,20,-0.250568
3,10,6,2,36,0.0126667,0.176335,20,-0.258046
3,7,2,3,62,0.0116111,0.188912,20,-0.230656
3,6,4,2,57,0.0121111,0.183664,20,-0.242473
3,6,2,2,73,0.0116111,0.183664,20,-0.235193
3,1,2,2,1,0.0146261,0.220319,20,-0.197936
3,4,8,3,43,0.0130556,0.192826,20,-0.246937
3,5,2,3,6,0.0116111,0.176328,20,-0.242384
3,3,2,3,86,0.0116111,0.183654,20,-0.235046
3,8,12,2,86,0.0138889,0.179081,20,-0.272011
3,6,4,1,8,0.0118889,0.183664,20,-0.239258
3,4,12,2,12,0.0138889,0.192826,20,-0.25802
3,10,8,1,30,0.0126667,0.176339,20,-0.258172
3,4,2,3,93,0.0116111,0.192826,20,-0.226791
3,2,4,1,70,0.0118889,0.22032,20,-0.208437
3,10,10,1,64,0.0126667,0.176333,20,-0.257973
3,6,10,2,41,0.0130556,0.183664,20,-0.255798
3,2,16,2,59,0.0158333,0.22032,20,-0.257118
3,5,2,1,65,0.0114167,0.176323,20,-0.239281
3,10,8,3,22,0.0130556,0.176329,20,-0.263364
3,5,12,3,48,0.0138889,0.176326,20,-0.274811
3,9,4,1,24,0.0118889,0.183667,20,-0.239506
3,4,6,3,19,0.0126667,0.192824,20,-0.241556
3,10,2,3,66,0.0116111,0.176329,20,-0.242382
3,10,2,3,66,0.0116111,0.176329,20,-0.242382
3,10,6,2,48,0.0126667,0.176335,20,-0.258046
3,3,6,2,78,0.0126667,0.183651,20,-0.250141
3,7,2,2,20,0.0116111,0.188906,20,-0.230427
3,7,2,1,66,0.0114167,0.188906,20,-0.227592
3,6,6,1,46,0.0121111,0.183664,20,-0.242473
3,4,2,3,18,0.0116111,0.192826,20,-0.226791
3,4,2,3,80,0.0116111,0.192825,20,-0.226741
3,9,2,2,91,0.0116111,0.183658,20,-0.235146
3,4,6,3,71,0.0126667,0.192822,20,-0.241508
3,10,4,1,68,0.0118889,0.176335,20,-0.246729
3,6,6,1,99,0.0121111,0.18367,20,-0.242668
3,2,10,1,65,0.0126667,0.22032,20,-0.218611
3,1,2,2,12,0.0143611,0.22032,20,-0.194114
3,10,6,2,56,0.0126667,0.176335,20,-0.258046
3,6,14,3,80,0.0158333,0.18367,20,-0.292202
3,8,4,2,67,0.0121111,0.179081,20,-0.247111
3,7,6,1,59,0.0121111,0.188906,20,-0.237609
3,6,2,1,95,0.0114167,0.183664,20,-0.232319
3,10,16,3,56,0.0166667,0.176335,20,-0.310562
3,1,14,2,26,0.0138889,0.220319,20,-0.23398
3,1,2,3,71,0.0116111,0.220319,20,-0.204699
3,4,4,3,77,0.0121111,0.192822,20,-0.233776
3,1,4,2,97,0.0121111,0.220319,20,-0.211346
3,1,4,2,29,0.0121111,0.22032,20,-0.211375
3,2,2,1,95,0.0114167,0.22032,20,-0.20211
3,10,6,1,43,0.0121111,0.176339,20,-0.250131
3,10,4,3,4,0.0121111,0.176339,20,-0.250131
3,8,12,3,22,0.0138889,0.179077,20,-0.271861
3,4,4,2,12,0.0121111,0.192826,20,-0.233904
3,5,2,1,86,0.0114167,0.176326,20,-0.239386
3,5,6,3,43,0.0126667,0.176328,20,-0.257848
3,8,2,2,89,0.0116111,0.17908,20,-0.239686
3,9,2,3,80,0.0116111,0.183667,20,-0.235443
3,8,10,1,78,0.0126667,0.17908,20,-0.255044
3,9,8,2,77,0.0130556,0.183658,20,-0.255752
3,7,2,1,14,0.0114167,0.188906,20,-0.227592
3,1,2,1,91,0.0114167,0.220319,20,-0.202081
3,8,2,3,44,0.0116111,0.17908,20,-0.239686
3,3,4,1,55,0.0118889,0.183654,20,-0.239111
3,4,10,3,49,0.0138889,0.192826,20,-0.25802
3,10,16,3,5,0.0166667,0.176339,20,-0.310669
3,2,8,1,19,0.0126667,0.22032,20,-0.218611
3,8,2,1,100,0.0114167,0.179078,20,-0.236705
3,4,12,3,55,0.0138889,0.192826,20,-0.258019
3,9,14,2,87,0.0138889,0.183667,20,-0.267345
3,8,6,1,42,0.0121111,0.179081,20,-0.247111
3,2,8,3,98,0.0130556,0.220321,20,-0.223622
3,6,4,2,96,0.0121111,0.183664,20,-0.242473
3,5,2,2,99,0.0116111,0.176326,20,-0.242318
3,10,6,1,76,0.0121111,0.176333,20,-0.249928
3,2,2,2,98,0.0116111,0.220321,20,-0.204766
3,4,4,1,29,0.0118889,0.192825,20,-0.230712
3,10,6,2,20,0.0126667,0.176329,20,-0.257848
3,8,2,1,60,0.0114167,0.179081,20,-0.236806
3,4,2,3,51,0.0116111,0.192824,20,-0.226712
3,5,2,3,7,0.0116111,0.176323,20,-0.242214
3,1,2,3,9,0.0116111,0.220319,20,-0.204699
3,2,10,2,48,0.0130556,0.220322,20,-0.223644
3,9,4,2,69,0.0121111,0.183667,20,-0.24272
3,2,4,3,24,0.0121111,0.220322,20,-0.211434
3,6,16,3,63,0.0166667,0.18367,20,-0.302286
3,8,2,3,42,0.0116111,0.179081,20,-0.239748
3,3,14,2,11,0.0138889,0.183654,20,-0.266981
3,8,4,1,67,0.0118889,0.179081,20,-0.243859
3,3,2,1,12,0.0114167,0.183654,20,-0.23217
3,10,4,2,40,0.0121111,0.176329,20,-0.2498
3,7,2,2,25,0.0116111,0.188912,20,-0.230656
3,4,12,1,75,0.0130556,0.192824,20,-0.246879
3,5,2,2,43,0.0116111,0.176328,20,-0.242383
3,1,12,3,29,0.0138889,0.22032,20,-0.234008
3,10,4,3,56,0.0121111,0.176335,20,-0.250003
3,6,6,1,92,0.0121111,0.183664,20,-0.242473
3,9,12,3,9,0.0138889,0.183658,20,-0.26707
3,10,2,2,56,0.0116111,0.176335,20,-0.24259
3,3,6,3,55,0.0126667,0.183654,20,-0.250236
3,1,2,3,40,0.0116111,0.220319,20,-0.204699
3,4,2,1,42,0.0114167,0.192826,20,-0.223984
3,7,2,3,5,0.0116111,0.188912,20,-0.230656
3,6,4,1,52,0.0118889,0.183664,20,-0.239258
3,5,6,1,100,0.0121111,0.176326,20,-0.24972
3,6,2,1,96,0.0114167,0.183664,20,-0.232319
3,6,14,2,83,0.0138889,0.183664,20,-0.267114
3,2,2,2,67,0.0116111,0.220322,20,-0.20479
3,4,2,3,60,0.0116111,0.192824,20,-0.226722
3,10,2,1,36,0.0114167,0.176335,20,-0.239661
3,7,2,1,35,0.0114167,0.188905,20,-0.227591
3,3,4,2,22,0.0121111,0.183651,20,-0.242231
3,5,16,3,57,0.0166667,0.176325,20,-0.31031
3,9,4,1,82,0.0118889,0.183667,20,-0.239506
3,7,12,1,100,0.0130556,0.188912,20,-0.250978
3,6,6,3,72,0.0126667,0.183664,20,-0.250376
3,10,2,3,21,0.0116111,0.176329,20,-0.242382
3,8,8,1,64,0.0126667,0.17908,20,-0.255043
3,7,4,2,34,0.0121111,0.188906,20,-0.237609
3,4,10,1,34,0.0126667,0.192822,20,-0.241508
3,1,8,3,51,0.0130556,0.220319,20,-0.223559
3,8,2,3,23,0.0116111,0.179081,20,-0.239746
3,7,2,3,94,0.0116111,0.188912,20,-0.230656
3,3,6,2,84,0.0126667,0.183651,20,-0.25014
3,5,2,1,8,0.0114167,0.176323,20,-0.239283
3,6,2,2,19,0.0116111,0.183664,20,-0.235193
3,10,8,1,34,0.0126667,0.176329,20,-0.257848
3,8,2,3,91,0.0116111,0.17908,20,-0.239686
3,10,10,1,76,0.0126667,0.176333,20,-0.257973
3,1,4,3,28,0.0121111,0.220319,20,-0.211346
3,2,8,3,88,0.0130556,0.220321,20,-0.223609
3,3,2,1,23,0.0114167,0.183654,20,-0.23217
3,4,2,1,32,0.0114167,0.192822,20,-0.223852
3,10,12,1,69,0.0130556,0.176329,20,-0.263364
3,7,14,3,43,0.0158333,0.188912,20,-0.286781
3,1,2,2,49,0.0116111,0.22032,20,-0.204729
3,10,2,2,26,0.0116111,0.176333,20,-0.242512
3,7,10,1,29,0.0126667,0.188906,20,-0.245409
3,6,16,1,93,0.0138889,0.18367,20,-0.267295
3,3,8,1,51,0.0126667,0.183651,20,-0.25014
3,1,6,3,24,0.0126667,0.22032,20,-0.218611
3,4,2,1,93,0.0114167,0.192826,20,-0.223984
3,5,4,2,100,0.0121111,0.176326,20,-0.24972
3,7,8,2,37,0.0130556,0.188912,20,-0.250978
3,6,4,1,14,0.0118889,0.183664,20,-0.239256
3,1,2,1,25,0.01303,0.220319,20,-0.195845
3,4,2,1,78,0.0114167,0.192822,20,-0.223853
3,3,2,2,29,0.0116111,0.183654,20,-0.235046
3,8,6,3,89,0.0126667,0.17908,20,-0.255043
3,9,6,1,99,0.0121111,0.183667,20,-0.24272
3,2,2,2,7,0.0116111,0.22032,20,-0.20473
3,1,8,3,46,0.0130556,0.220319,20,-0.223558
3,1,4,3,65,0.0121111,0.220319,20,-0.211345
3,6,4,1,35,0.0118889,0.183664,20,-0.239256
3,6,2,1,13,0.0114167,0.183664,20,-0.232317
3,10,4,1,86,0.0118889,0.176335,20,-0.246729
3,4,6,1,19,0.0121111,0.192824,20,-0.233825
3,1,4,3,99,0.0121111,0.22032,20,-0.211375
3,2,6,3,60,0.0126667,0.220321,20,-0.21864
3,10,4,3,35,0.0121111,0.176334,20,-0.249962
3,5,10,1,79,0.0126667,0.176326,20,-0.257787
3,9,8,1,85,0.0126667,0.183658,20,-0.25033
3,7,6,3,22,0.0126667,0.188906,20,-0.245409
3,1,12,1,80,0.0130556,0.22032,20,-0.223587
3,8,10,2,80,0.0130556,0.179081,20,-0.260579
3,3,4,3,7,0.0121111,0.183651,20,-0.242231
3,6,10,2,17,0.0130556,0.18367,20,-0.255984
3,10,16,1,33,0.0138889,0.176329,20,-0.27487
3,6,6,1,3,0.0121111,0.183664,20,-0.242473
3,10,2,1,22,0.0114167,0.176329,20,-0.239452
3,5,4,1,68,0.0118889,0.176328,20,-0.246524
3,2,6,2,57,0.0126667,0.22032,20,-0.218611
3,1,4,3,10,0.0121111,0.22032,20,-0.211375
3,5,4,1,56,0.0118889,0.176328,20,-0.246524
3,5,6,2,65,0.0126667,0.176323,20,-0.257686
3,7,6,1,69,0.0121111,0.188912,20,-0.237833
3,5,2,2,64,0.0116111,0.176325,20,-0.242279
3,4,12,3,49,0.0138889,0.192826,20,-0.25802
3,2,4,1,19,0.0118889,0.22032,20,-0.208437
3,2,14,1,40,0.0130556,0.22032,20,-0.223587
3,6,6,2,91,0.0126667,0.183664,20,-0.250377
3,3,12,3,18,0.0138889,0.183654,20,-0.26698
3,7,4,2,54,0.0121111,0.188905,20,-0.237608
3,3,10,1,72,0.0126667,0.183651,20,-0.25014
3,10,10,2,99,0.0130556,0.176335,20,-0.263559
3,10,4,1,10,0.0118889,0.176339,20,-0.246858
3,5,2,1,49,0.0114167,0.176328,20,-0.239453
3,5,8,3,36,0.0130556,0.176328,20,-0.263365
3,4,4,3,13,0.0121111,0.192822,20,-0.233777
3,2,12,2,55,0.0138889,0.220322,20,-0.234063
3,4,4,2,30,0.0121111,0.192826,20,-0.233904
3,10,8,1,32,0.0126667,0.176333,20,-0.257973
3,7,2,2,33,0.0116111,0.188906,20,-0.230427
3,7,6,1,57,0.0121111,0.188912,20,-0.237832
3,8,10,3,57,0.0138889,0.17908,20,-0.271956
3,5,8,3,9,0.0130556,0.176323,20,-0.263205
3,3,4,2,68,0.0121111,0.183654,20,-0.242328
3,6,2,3,13,0.0116111,0.183664,20,-0.235192
3,2,8,3,91,0.0130556,0.22032,20,-0.223587
3,9,12,1,85,0.0130556,0.183658,20,-0.255752
3,6,2,2,14,0.0116111,0.183664,20,-0.235192
3,8,6,1,8,0.0121111,0.179077,20,-0.246948
3,3,4,1,100,0.0118889,0.183654,20,-0.239112
3,3,14,2,90,0.0138889,0.183651,20,-0.26689
3,10,2,1,5,0.0114167,0.176339,20,-0.239793
3,10,2,1,44,0.0114167,0.176333,20,-0.239584
3,4,4,3,29,0.0121111,0.192825,20,-0.233855
3,8,2,1,74,0.0114167,0.179081,20,-0.236839
3,4,10,3,21,0.0138889,0.192822,20,-0.257902
3,7,12,3,57,0.0138889,0.188912,20,-0.262149
3,5,6,1,10,0.0121111,0.176328,20,-0.249801
3,7,2,1,4,0.0114258,0.188912,20,-0.227783
3,9,2,2,76,0.0116111,0.183658,20,-0.235144
3,10,2,3,90,0.0116111,0.176333,20,-0.242512
3,6,2,3,73,0.0116111,0.183664,20,-0.235193
3,5,6,1,34,0.0121111,0.176323,20,-0.249634
3,8,12,3,67,0.0138889,0.179081,20,-0.272012
3,9,2,1,87,0.0114167,0.183667,20,-0.232572
3,5,16,1,52,0.0138889,0.176323,20,-0.274717
3,9,2,3,76,0.0116111,0.183658,20,-0.235144
3,4,2,3,40,0.0116111,0.192822,20,-0.226662
3,1,6,3,42,0.0126667,0.22032,20,-0.218611
3,1,2,1,96,0.0114167,0.220319,20,-0.202081
3,6,2,2,57,0.0116111,0.183664,20,-0.235193
3,4,4,2,1,0.0123911,0.192822,20,-0.232593
3,8,14,2,35,0.0138889,0.179081,20,-0.271982
3,3,12,2,5,0.0138889,0.183654,20,-0.26698
3,6,10,3,76,0.0138889,0.183664,20,-0.267113
3,5,2,1,54,0.0114167,0.176326,20,-0.239387
3,1,6,2,96,0.0126667,0.220319,20,-0.218583
3,1,16,1,27,0.0138889,0.220319,20,-0.23398
3,10,2,1,93,0.0114167,0.176335,20,-0.23966
3,8,12,1,62,0.0130556,0.179081,20,-0.260579
3,6,2,2,61,0.0116111,0.18367,20,-0.235392
3,9,8,3,9,0.0130556,0.183658,20,-0.255752
3,10,4,3,27,0.0121111,0.176329,20,-0.2498
3,2,2,3,48,0.0116111,0.220322,20,-0.20479
3,2,14,1,73,0.0130556,0.220321,20,-0.223622
3,9,6,3,29,0.0126667,0.183667,20,-0.250618
3,1,16,2,9,0.0158333,0.220319,20,-0.257092
3,4,14,3,38,0.0158333,0.192824,20,-0.282407
3,2,4,3,37,0.0121111,0.220322,20,-0.211434
3,2,2,2,25,0.0116111,0.220321,20,-0.20476
3,1,2,2,34,0.0116111,0.220319,20,-0.2047
3,1,2,2,89,0.0116111,0.220319,20,-0.204699
3,9,4,3,38,0.0121111,0.183658,20,-0.242425
3,6,2,1,22,0.0114167,0.183664,20,-0.232317
3,5,10,2,24,0.0130556,0.176328,20,-0.263365
3,9,10,1,47,0.0126667,0.183658,20,-0.25033
3,2,16,1,84,0.0138889,0.22032,20,-0.234009
3,3,6,1,61,0.0121111,0.183654,20,-0.242329
3,7,2,2,22,0.0116111,0.188906,20,-0.230427
3,2,6,1,12,0.0121111,0.220322,20,-0.211434
3,7,2,1,77,0.0114167,0.188906,20,-0.227592
3,6,8,1,66,0.0126667,0.183664,20,-0.250377
3,2,10,1,41,0.0126667,0.22032,20,-0.218611
3,4,8,1,77,0.0126667,0.192822,20,-0.241507
3,9,4,3,28,0.0121111,0.183658,20,-0.242427
3,7,2,3,87,0.0116111,0.188912,20,-0.230656
3,1,12,1,57,0.0130556,0.220319,20,-0.223559
3,5,4,2,76,0.0121111,0.176325,20,-0.2497
3,9,4,2,86,0.0121111,0.183667,20,-0.24272
3,5,14,2,71,0.0138889,0.176323,20,-0.274718
3,7,8,1,96,0.0126667,0.188906,20,-0.245409
3,3,2,2,87,0.0116111,0.183654,20,-0.235046
3,3,2,1,5,0.0120278,0.183654,20,-0.22945
3,1,2,3,63,0.0116111,0.220319,20,-0.204699
3,8,2,2,86,0.0116111,0.179081,20,-0.239746
3,10,12,3,61,0.0138889,0.176335,20,-0.275058
3,9,16,3,43,0.0166667,0.183667,20,-0.30233
3,6,12,1,32,0.0130556,0.183664,20,-0.255798
3,4,12,1,52,0.0130556,0.192822,20,-0.246814
3,7,2,1,22,0.0114167,0.188906,20,-0.227592
3,10,2,2,58,0.0116111,0.176333,20,-0.242512
3,2,2,2,70,0.0116111,0.22032,20,-0.20473
3,2,2,1,16,0.0114167,0.22032,20,-0.20211
3,2,2,3,27,0.0116111,0.22032,20,-0.20473
3,7,2,2,53,0.0116111,0.188906,20,-0.230427
3,1,6,3,85,0.0126667,0.220319,20,-0.218596
3,3,8,1,53,0.0126667,0.183651,20,-0.250141
3,8,8,1,70,0.0126667,0.17908,20,-0.255043
3,4,8,3,67,0.0130556,0.192825,20,-0.246889
3,4,2,3,89,0.0116111,0.192824,20,-0.226712
3,9,14,2,100,0.0138889,0.183667,20,-0.267345
3,8,10,3,12,0.0138889,0.179084,20,-0.272105
3,4,8,2,32,0.0130556,0.192822,20,-0.246814
3,2,6,3,23,0.0126667,0.220322,20,-0.218669
3,1,4,2,30,0.0121111,0.22032,20,-0.211375
3,5,2,3,44,0.0116111,0.176325,20,-0.24228
3,6,6,3,41,0.0126667,0.183664,20,-0.250377
3,8,4,2,45,0.0121111,0.17908,20,-0.24705
3,6,8,2,63,0.0130556,0.18367,20,-0.255984
3,3,2,2,69,0.0116111,0.183654,20,-0.235046
3,7,2,3,20,0.0116111,0.188906,20,-0.230427
3,7,2,2,100,0.0116111,0.188912,20,-0.230656
3,1,2,2,51,0.0116111,0.220319,20,-0.2047
3,6,2,3,91,0.0116111,0.183664,20,-0.235193
3,4,2,2,5,0.0116111,0.192826,20,-0.22679
3,4,10,3,37,0.0138889,0.192826,20,-0.258019
3,3,4,3,73,0.0121111,0.183651,20,-0.242231
3,6,4,1,55,0.0118889,0.18367,20,-0.239453
3,3,6,2,93,0.0126667,0.183654,20,-0.250236
3,7,2,2,8,0.0116111,0.188906,20,-0.230427
3,10,2,2,9,0.0116111,0.176329,20,-0.242382
3,10,8,1,98,0.0126667,0.176339,20,-0.258172
3,2,4,2,41,0.0121111,0.22032,20,-0.211375
3,3,8,2,72,0.0130556,0.183651,20,-0.255565
3,8,2,2,70,0.0116111,0.17908,20,-0.239686
3,3,2,2,44,0.0116111,0.183654,20,-0.235046
3,8,8,2,19,0.0130556,0.17908,20,-0.260522
3,5,2,2,3,0.0116111,0.176323,20,-0.242214
3,4,2,2,70,0.0116111,0.192824,20,-0.226712
3,1,6,3,68,0.0126667,0.22032,20,-0.218612
3,1,6,2,49,0.0126667,0.22032,20,-0.218611
3,6,10,2,63,0.0130556,0.18367,20,-0.255984
3,8,4,2,4,0.0121111,0.179084,20,-0.247211
3,9,2,3,94,0.0116111,0.183667,20,-0.235445
3,7,2,3,34,0.0116111,0.188906,20,-0.230427
3,10,2,2,40,0.0116111,0.176329,20,-0.242382
3,7,4,2,68,0.0121111,0.188912,20,-0.237833
3,6,6,2,46,0.0126667,0.183664,20,-0.250377
3,5,6,2,40,0.0126667,0.176323,20,-0.257687
3,10,10,1,24,0.0126667,0.176339,20,-0.258172
3,5,2,3,96,0.0116111,0.176325,20,-0.24228
3,6,4,1,83,0.0118889,0.183664,20,-0.239258
3,10,4,1,15,0.0118889,0.176329,20,-0.246524
3,9,6,2,59,0.0126667,0.183658,20,-0.25033
3,9,6,2,95,0.0126667,0.183658,20,-0.250332
3,1,12,3,37,0.0138889,0.22032,20,-0.234008
3,7,12,2,23,0.0138889,0.188912,20,-0.26215
3,7,2,1,8,0.0114167,0.188906,20,-0.227592
3,10,10,3,6,0.0138889,0.176339,20,-0.275179
3,8,4,2,36,0.0121111,0.179081,20,-0.247109
3,10,6,1,57,0.0121111,0.176333,20,-0.249928
3,7,2,1,38,0.0114167,0.188912,20,-0.227822
3,7,12,1,29,0.0130556,0.188906,20,-0.250761
3,1,6,2,43,0.0126667,0.22032,20,-0.218611
3,4,2,1,64,0.0114167,0.192822,20,-0.223852
3,4,4,3,54,0.0121111,0.192825,20,-0.233855
3,9,2,2,87,0.0116111,0.183667,20,-0.235445
3,5,6,2,73,0.0126667,0.176326,20,-0.257785
3,4,4,2,8,0.0121111,0.192822,20,-0.233777
3,5,2,3,31,0.0116111,0.176328,20,-0.242383
3,4,4,1,25,0.0118889,0.192824,20,-0.230701
3,8,2,2,38,0.0116111,0.17908,20,-0.239686
3,8,6,3,46,0.0126667,0.179077,20,-0.254945
3,7,2,3,67,0.0116111,0.188906,20,-0.230427
3,4,4,1,100,0.0118889,0.192824,20,-0.2307
3,5,10,2,49,0.0130556,0.176328,20,-0.263365
3,8,12,1,54,0.0130556,0.179081,20,-0.260579
3,10,2,2,63,0.0116111,0.176333,20,-0.242514
3,8,2,2,50,0.0116111,0.179081,20,-0.239718
3,5,4,2,46,0.0121111,0.176323,20,-0.249636
3,5,12,2,81,0.0138889,0.176328,20,-0.274871
3,6,2,1,54,0.0114167,0.183664,20,-0.232319
3,3,6,1,32,0.0121111,0.183651,20,-0.242231
3,5,6,1,19,0.0121111,0.176325,20,-0.2497
3,7,4,2,7,0.0121111,0.188906,20,-0.237609
3,2,2,3,15,0.0116111,0.22032,20,-0.20473
3,5,4,1,61,0.0118889,0.176326,20,-0.246461
3,1,12,2,53,0.0138889,0.220319,20,-0.23398
3,10,2,2,52,0.0116111,0.176333,20,-0.242514
