Topology,car_cache,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
1.3,5,0,0,3150,0.2,4,3,0,45.3015,18,-0.9
1.3,8,1,1,5150,0.6,14,1,0,0.0125649,18,-0.900036
1.3,3,1,1,2050,0.7,4,2,4.32e-05,0.0107429,18,-0.884681
1.3,3,0,0,2050,0.3,16,2,0,19.2052,18,-0.9
1.3,9,0,0,6000,1,4,3,0,261.9015,18,-0.9
1.3,8,1,1,6000,1,6,2,0,0.010667,18,-0.900042
1.3,5,1,0,800,0.5,4,1,0.000312,0.00215486,18,-0.726929
1.3,7,1,0,1850,0.3,16,2,0,0.0054033,18,-0.900073
1.3,3,0,1,6000,0.9,10,1,0.0001296,82.8641,18,-0.899997
1.3,6,1,0,6550,0.9,2,1,0.0002016,0.00165053,18,-0.621743
1.3,5,1,0,1750,0.5,2,1,0.00012,0.00186961,18,-0.585826
1.3,9,1,0,6750,0,4,3,0,0.00171754,18,-0.900295
1.3,4,0,1,7400,0.8,2,1,0.0002112,128.7993,18,-0.8999974
1.3,4,1,0,1000,0.6,4,3,1.92e-05,0.00177551,18,-0.890942
1.3,10,1,1,4700,0.9,2,2,0.000288,0.00946363,18,-0.891983
1.3,1,1,1,1500,0.2,4,1,0.0003984,0.0162926,18,-0.78811
1.3,1,0,0,1700,0.1,4,3,3.36e-05,4.50388,18,-0.899892
1.3,4,0,1,6950,0.3,2,1,0.0002112,87.084,18,-0.899996
1.3,1,1,0,3700,0.7,4,2,5.28e-05,0.00493515,18,-0.442615
1.3,9,1,1,2000,0.1,2,3,0,0.00947143,18,-0.900054
1.3,4,1,1,2500,0.7,4,2,0.0002112,0.0104067,18,-0.888054
1.3,5,1,0,700,0.2,6,3,0,0.00246228,18,-0.900114
1.3,10,0,1,2900,0.4,4,2,0,97.8888,18,-0.9
1.3,7,1,0,650,0.9,2,3,0.0001344,0.00104535,18,-0.85743
1.3,2,0,1,6950,1,12,1,2.88e-05,67.2527,18,-0.899994
1.3,6,1,1,6950,0,16,3,0,0.0146932,18,-0.900023
1.3,6,0,0,4400,0,2,3,0.0002592,63.3009,18,-0.899999
1.3,6,0,0,1250,1,16,2,0,36.3052,18,-0.9
1.3,10,0,0,950,0.2,10,3,0,27.3037,18,-0.9
1.3,6,1,1,2650,0.2,6,1,0.0002592,0.0106991,18,-0.888688
1.3,1,1,1,950,0.4,6,2,3.36e-05,0.0137718,18,-0.841105
1.3,2,0,0,1750,0.5,2,3,6.72e-05,12.6019,18,-0.89998
1.3,1,0,1,9400,0,4,3,3.36e-05,22.5297,18,-0.899979
1.3,3,1,1,3250,0,2,3,0.0001008,0.0101409,18,-0.883708
1.3,7,0,1,1050,0.6,16,3,0,28.5292,18,-0.9
1.3,3,1,0,9700,0,2,3,0.0001008,0.00164086,18,-0.740971
1.3,1,1,1,4550,0.1,4,2,5.28e-05,0.0134352,18,-0.830713
1.3,5,1,0,7600,0.7,2,2,0.000312,0.00136325,18,-0.716069
1.3,10,1,1,2000,0.2,4,1,0.000288,0.00997637,18,-0.891069
1.3,4,1,1,5450,1,2,2,9.6e-05,0.0100701,18,-0.883056
1.3,7,1,1,1600,0.8,10,2,0,0.0119613,18,-0.900033
1.3,1,1,0,2400,0.1,2,3,7.2e-05,0.00371437,18,-0.318467
1.3,3,1,1,1550,0.2,2,3,0.0001008,0.0101409,18,-0.883708
1.3,1,1,1,4700,1,2,1,0.000744,0.0162707,18,-0.800266
1.3,9,1,0,650,0.6,2,2,0.0003888,0.00100212,18,-0.782145
1.3,4,0,1,2350,0.8,2,3,5.76e-05,40.8321,18,-0.899998
1.3,1,1,1,8600,0.1,12,2,1.44e-05,0.0147816,18,-0.86527
1.3,7,0,0,6550,0.1,2,2,0.0002016,120.9009,18,-0.8999992
1.3,10,1,1,950,0.4,6,1,0,0.0103713,18,-0.900054
1.3,8,0,1,1550,0.3,16,3,0,38.7425,18,-0.9
1.3,5,0,1,3350,0,2,3,0.000216,40.247,18,-0.899998
1.3,5,0,0,750,0.9,4,2,0.000144,17.4015,18,-0.899996
1.3,5,0,1,1150,0.2,6,2,0,16.5185,18,-0.9
1.3,4,1,1,3250,0.3,2,2,9.6e-05,0.0100701,18,-0.883056
1.3,1,1,1,900,0.5,2,3,7.2e-05,0.0122144,18,-0.840492
1.3,5,1,1,3900,0.4,2,2,0.000312,0.00986325,18,-0.882874
1.3,1,1,0,8850,0.8,14,2,2.88e-05,0.00656643,18,-0.82255
1.3,3,0,1,10000,0.3,8,1,4.32e-05,93.9919,18,-0.899997
1.3,6,0,1,1100,0.1,4,2,2.88e-05,17.4199,18,-0.899999
1.3,2,0,1,6000,0.3,4,3,2.88e-05,37.5377,18,-0.899995
1.3,8,0,1,1200,0.3,2,2,0.0004224,30.0291,18,-0.899996
1.3,5,0,0,1050,1,12,2,0,25.5039,18,-0.9
1.3,5,1,0,1100,1,2,3,0.000216,0.00122373,18,-0.803595
1.3,1,0,1,3450,0.1,14,2,2.88e-05,9.01602,18,-0.899959
1.3,3,1,1,7400,0.5,4,1,0.0001008,0.0115757,18,-0.862218
1.3,1,1,0,1450,0.4,12,1,3.36e-05,0.00878003,18,-0.598396
1.3,9,0,0,2150,0.8,2,1,0.0003024,84.301,18,-0.899998
1.3,10,1,0,9150,0.9,2,1,0.000624,0.00119112,18,-0.632812
1.3,8,1,0,550,0.6,6,2,0,0.00216698,18,-0.900208
1.3,1,1,1,6950,0.1,2,1,0.000744,0.0162707,18,-0.800266
1.3,6,1,0,5450,0.8,8,2,0,0.00281362,18,-0.90012
1.3,1,1,1,800,0.1,12,2,1.44e-05,0.0147816,18,-0.86527
1.3,9,1,0,1050,0,6,3,0,0.00246365,18,-0.900206
1.3,6,0,1,2250,0.3,2,2,8.64e-05,42.0408,18,-0.899998
1.3,6,1,0,1450,0.1,10,2,0,0.00346096,18,-0.900098
1.3,3,0,1,2200,0.5,12,3,0,23.7248,18,-0.9
1.3,7,0,1,8850,0.6,10,3,0,239.5991,18,-0.9
1.3,9,0,0,1950,0,4,3,0,42.0015,18,-0.9
1.3,3,0,0,6150,0.9,4,2,4.32e-05,84.902,18,-0.899998
1.3,10,1,1,8600,0.5,10,2,0,0.0119623,18,-0.900047
1.3,9,0,1,9400,0.5,4,1,0.0003888,306.2623,18,-0.8999996
1.3,4,0,0,1300,0.3,10,2,0,16.2032,18,-0.9
1.3,6,1,0,3250,0.3,2,2,8.64e-05,0.00123413,18,-0.797582
1.3,9,0,1,7600,0.2,2,2,0.0003888,197.5979,18,-0.8999995
1.3,9,1,0,2500,0.6,4,1,0.0003888,0.00154185,18,-0.808574
1.3,8,1,0,600,0.3,2,1,0.000192,0.00136597,18,-0.69835
1.3,9,0,0,1550,0.8,2,3,0,60.9007,18,-0.9
1.3,4,0,0,5000,0,14,1,0,48.0038,18,-0.9
1.3,3,1,0,2350,0.7,14,3,0,0.00544603,18,-0.900031
1.3,8,0,0,2400,0.2,10,2,0,55.2032,18,-0.9
1.3,9,1,0,1250,0.7,16,3,0,0.00619421,18,-0.900082
1.3,9,1,1,4850,0.5,12,1,0,0.0120167,18,-0.900042
1.3,10,0,1,1700,0.1,8,2,0,45.0505,18,-0.9
1.3,8,1,1,2800,1,12,2,0,0.012609,18,-0.900036
1.3,8,0,1,1300,1,2,1,0.000192,50.4368,18,-0.899997
1.3,8,1,1,1300,0.8,4,2,0,0.0100196,18,-0.900045
1.3,9,1,0,4150,0.2,2,1,0.0003024,0.00126758,18,-0.695582
1.3,9,1,1,4150,1,6,2,0,0.0106673,18,-0.900048
1.3,4,1,0,1700,0.4,4,2,0.0002112,0.00190666,18,-0.821222
1.3,10,0,0,2800,0.5,2,2,0.000288,101.4007,18,-0.8999993
1.3,9,0,0,650,0.6,4,3,0,22.5015,18,-0.9
1.3,3,1,0,6750,0.7,2,2,0.0001008,0.00190632,18,-0.639351
1.3,3,1,0,800,0.3,8,3,0,0.0032077,18,-0.900053
1.3,8,0,0,7600,0.3,6,1,3.84e-05,190.2017,18,-0.8999999
1.3,2,0,1,9700,0.9,2,2,0.0001056,89.4675,18,-0.899996
1.3,3,0,1,2550,0.8,10,1,0.0001296,33.3288,18,-0.899994
1.3,10,0,1,4400,0.7,2,2,0.000288,180.7424,18,-0.8999996
1.3,6,1,1,3800,0.8,4,3,0,0.0102165,18,-0.900033
1.3,1,1,0,2150,0.7,2,2,0.0003984,0.00468917,18,-0.474774
1.3,4,1,0,700,1,2,1,0.0002112,0.00222034,18,-0.471109
1.3,2,0,0,3700,0.9,10,3,0,33.9037,18,-0.9
1.3,5,1,1,2250,0.3,8,1,0.000144,0.0112254,18,-0.891762
1.3,3,0,1,3150,0.1,2,1,0.000216,24.9291,18,-0.899982
1.3,8,0,1,8350,0.4,2,2,0.0004224,225.5024,18,-0.8999995
1.3,8,0,0,950,1,4,2,0,36.9013,18,-0.9
1.3,3,0,0,5800,0.8,2,3,0.0001008,75.9014,18,-0.899998
1.3,7,1,1,550,0.4,4,2,0,0.0100193,18,-0.900039
1.3,1,1,0,2650,0.7,4,2,5.28e-05,0.00493515,18,-0.442615
1.3,3,1,0,700,0.4,2,1,0.000216,0.00279049,18,-0.321774
1.3,7,1,0,950,0.9,12,1,0,0.00351596,18,-0.900112
1.3,7,1,1,7850,0.4,2,3,0.0001344,0.00954535,18,-0.895629
1.3,2,0,0,6350,0.6,6,3,8.64e-05,49.2027,18,-0.899998
1.3,6,0,1,3050,0.5,2,1,0.0002016,66.3579,18,-0.899997
1.3,5,0,0,800,0.2,2,2,0.000312,11.4011,18,-0.899986
1.3,9,1,1,4150,0.9,8,1,0,0.0109195,18,-0.900046
1.3,10,0,1,950,0.2,2,1,0.000624,27.3283,18,-0.899992
1.3,6,1,0,2900,0.6,8,2,0,0.00281362,18,-0.90012
1.3,9,1,1,1150,0.8,2,2,0.0003888,0.00950212,18,-0.888998
1.3,7,1,0,4400,0.9,2,1,0.0004368,0.00148631,18,-0.603813
1.3,9,0,0,8850,0.8,16,1,0,346.8044,18,-0.9
1.3,1,0,1,2800,1,4,2,5.28e-05,13.5143,18,-0.899949
1.3,10,0,1,9150,0.7,2,2,0.000288,376.1955,18,-0.8999998
1.3,1,1,0,1250,1,4,1,0.0003984,0.00779263,18,-0.356425
1.3,1,1,0,600,0.6,2,2,0.0003984,0.00468917,18,-0.474774
1.3,8,1,0,9150,1,2,3,3.84e-05,0.00100093,18,-0.88644
1.3,7,1,1,4150,0.8,2,1,0.0004368,0.00998631,18,-0.875247
1.3,1,0,1,1150,0.5,2,1,0.000744,4.21111,18,-0.899731
1.3,7,1,1,900,0.4,12,1,0,0.012016,18,-0.900033
1.3,10,1,0,6000,0.7,4,1,0.000288,0.00147637,18,-0.8338
1.3,1,0,0,3350,1,2,3,7.2e-05,16.5035,18,-0.899966
1.3,9,0,0,5800,0.5,2,3,0,188.7007,18,-0.9
1.3,7,0,1,550,0,16,3,0,9.31656,18,-0.9
1.3,4,1,1,550,0.7,8,2,0,0.0113129,18,-0.90002
1.3,6,0,0,1650,1,2,2,8.64e-05,48.001,18,-0.899998
1.3,4,0,1,6150,0.9,8,2,0,113.1852,18,-0.9
1.3,3,1,1,8100,0,4,1,0.0001008,0.0115757,18,-0.862218
1.3,3,1,0,700,0.5,2,2,0.0001008,0.00190632,18,-0.639351
1.3,8,1,1,1750,0.7,2,2,0.0004224,0.00956651,18,-0.886893
1.3,7,1,0,1500,0.1,10,2,0,0.0034613,18,-0.900114
1.3,4,1,0,6350,0.8,10,2,0,0.00346026,18,-0.900065
1.3,4,1,0,2800,0.7,14,2,0,0.00475493,18,-0.900047
1.3,7,1,1,6750,0.1,2,1,0.0004368,0.00998631,18,-0.875247
1.3,8,0,1,4150,0.1,10,3,0,87.6971,18,-0.9
1.3,10,1,1,850,0.5,4,1,0.000288,0.00997637,18,-0.891069
1.3,5,1,0,3250,0,2,2,0.000312,0.00136325,18,-0.716069
1.3,4,1,0,750,1,6,2,1.92e-05,0.00224328,18,-0.891161
1.3,7,1,1,2350,0.1,2,3,0.0001344,0.00954535,18,-0.895629
1.3,2,0,1,5650,0.2,16,1,0.0001056,32.4382,18,-0.899991
1.3,5,0,0,700,0.4,6,3,0,11.7022,18,-0.9
1.3,3,0,0,1200,0.2,2,2,0.0001008,10.5017,18,-0.899978
1.3,3,1,1,7850,1,6,1,0.0001008,0.01185,18,-0.869506
1.3,10,1,1,1800,0.6,2,3,0,0.00947178,18,-0.90006
1.3,7,0,1,1650,0,2,1,0.0004368,27.633,18,-0.899992
1.3,3,1,1,2550,0.6,6,3,0,0.0109616,18,-0.900015
1.3,7,1,1,2800,0.3,14,2,0,0.013256,18,-0.90003
1.3,7,1,1,950,0,2,3,0.0001344,0.00954535,18,-0.895629
1.3,6,0,0,5150,0.7,6,1,0.0002592,126.902,18,-0.8999991
1.3,5,1,0,2150,0.3,8,2,0,0.00281328,18,-0.9001
1.3,8,0,1,8350,0.5,12,1,0,242.0094,18,-0.9
1.3,9,0,0,550,0.8,2,1,0.0003024,21.601,18,-0.899993
1.3,2,1,0,1200,0.8,4,3,2.88e-05,0.00255078,18,-0.799297
1.3,1,0,1,2700,0.9,2,1,0.000744,12.3166,18,-0.899908
1.3,1,1,1,4850,0.1,2,1,0.000744,0.0162707,18,-0.800266
1.3,5,1,1,3900,0.7,8,3,0,0.0117084,18,-0.900024
1.3,7,0,1,800,0.9,2,2,0.0002016,25.8197,18,-0.899996
1.3,6,0,1,2500,0.2,8,1,2.88e-05,43.2455,18,-0.899999
1.3,7,1,0,850,0.1,2,1,0.0004368,0.00148631,18,-0.603813
1.3,10,0,1,550,1,2,2,0.000288,26.7196,18,-0.899997
1.3,9,1,0,3700,1,16,1,0,0.00461377,18,-0.90011
1.3,2,1,0,600,0.5,10,3,0,0.00395347,18,-0.900028
1.3,1,1,1,7600,0.9,12,3,4.32e-05,0.0140946,18,-0.885784
1.3,2,1,0,6150,1,2,3,6.72e-05,0.0021628,18,-0.640009
1.3,4,0,0,6750,0.8,4,3,1.92e-05,117.6016,18,-0.8999999
1.3,10,0,0,3450,0.8,10,2,0,150.3032,18,-0.9
1.3,2,0,0,6000,0.2,10,2,5.76e-05,34.5037,18,-0.899997
1.3,1,1,1,2200,0.9,2,3,7.2e-05,0.0122144,18,-0.840492
1.3,10,1,0,950,0.5,2,2,0.000288,0.000963627,18,-0.814182
1.3,10,1,1,2200,0.4,8,3,0,0.0117101,18,-0.900048
1.3,5,0,0,5450,0.7,2,2,0.000312,112.2011,18,-0.8999986
1.3,8,0,0,5800,0.1,12,3,0,122.4045,18,-0.9
1.3,1,0,0,2550,0.1,2,3,7.2e-05,6.60349,18,-0.899915
1.3,10,0,1,600,0.2,2,2,0.000288,17.4181,18,-0.899996
1.3,2,1,0,8850,0.7,6,2,2.88e-05,0.00325243,18,-0.79695
1.3,8,0,1,8100,0,10,3,0,155.5817,18,-0.9
1.3,10,0,1,3450,0.1,2,3,0,91.2978,18,-0.9
1.3,9,0,0,950,1,2,3,0,41.4007,18,-0.9
1.3,3,1,0,4850,0,6,2,0.0001296,0.00255365,18,-0.85225
1.3,4,0,1,750,0.5,2,1,0.0002112,10.8112,18,-0.899969
1.3,5,1,0,4550,0.7,2,2,0.000312,0.00136325,18,-0.716069
1.3,10,0,1,3350,0.6,4,2,0,129.707,18,-0.9
1.3,5,0,0,2700,0.6,14,3,0,52.2052,18,-0.9
1.3,1,1,1,2050,0.3,4,3,3.36e-05,0.0126023,18,-0.852602
1.3,10,0,1,3000,1,2,1,0.000624,145.6038,18,-0.8999986
1.3,1,1,1,1150,0.2,2,2,0.0003984,0.0131892,18,-0.831668
1.3,8,1,0,7600,1,6,1,3.84e-05,0.00193647,18,-0.889111
1.3,7,0,1,1150,0.7,4,1,0.0002016,33.0274,18,-0.899996
1.3,7,0,0,550,0.9,10,1,0,18.0027,18,-0.9
1.3,5,0,1,8600,0.2,16,2,0,124.3291,18,-0.9
1.3,3,1,1,3250,0,2,1,0.000216,0.0112905,18,-0.851819
1.3,3,0,1,5450,0.4,10,3,0,55.2531,18,-0.9
1.3,7,0,0,650,0.3,4,2,0,14.1013,18,-0.9
1.3,7,1,1,650,0.5,6,1,0.0001344,0.0105349,18,-0.894273
1.3,7,0,1,6350,0.5,4,1,0.0002016,160.9387,18,-0.8999992
1.3,1,1,1,1200,0.1,2,3,7.2e-05,0.0122144,18,-0.840492
1.3,9,1,1,8600,0.1,6,2,0,0.0106673,18,-0.900048
1.3,1,1,0,5150,0,2,2,0.0003984,0.00468917,18,-0.474774
1.3,2,1,0,5000,0.7,2,1,0.0007968,0.00400794,18,-0.637477
1.3,4,1,0,1900,0.4,14,1,0,0.00406349,18,-0.900055
1.3,9,0,0,5000,0.3,6,2,0,140.7019,18,-0.9
1.3,1,1,1,3450,0.3,4,3,3.36e-05,0.0126023,18,-0.852602
1.3,9,0,0,3450,0.8,16,1,0,135.3044,18,-0.9
1.3,4,1,0,6750,0.3,2,3,5.76e-05,0.00138753,18,-0.802291
1.3,3,1,1,1750,0,2,1,0.000216,0.0112905,18,-0.851819
1.3,9,1,0,1150,0.4,12,3,0,0.00470199,18,-0.900108
1.3,6,1,1,550,0.6,2,2,8.64e-05,0.00973413,18,-0.890458
1.3,5,0,0,8100,0.5,2,2,0.000312,146.4011,18,-0.8999989
1.3,2,0,0,1350,0.8,4,2,4.8e-05,11.7027,18,-0.899975
1.3,2,1,1,6150,0.7,16,3,0,0.0146918,18,-0.900008
1.3,3,1,1,2200,0.9,2,1,0.000216,0.0112905,18,-0.851819
1.3,1,0,1,2350,0.4,2,1,0.000744,7.8146,18,-0.899855
1.3,9,1,0,1050,0.8,10,3,0,0.00395588,18,-0.900128
1.3,5,1,1,600,0.2,10,2,0,0.0119606,18,-0.900024
1.3,5,1,1,5000,0.6,12,2,0,0.0126079,18,-0.900022
1.3,2,0,0,2650,0,2,1,0.0007968,12.6038,18,-0.899957
1.3,10,1,1,9400,1,16,1,0,0.0131141,18,-0.900043
1.3,10,1,0,1300,0.9,10,1,0,0.00296844,18,-0.90019
1.3,7,1,0,600,0.2,2,2,0.0002016,0.0011309,18,-0.795057
1.3,5,0,1,1800,0.3,2,1,0.00012,28.2282,18,-0.899991
1.3,3,0,1,500,0.6,4,1,0.0001008,5.70756,18,-0.899935
1.3,7,0,0,2500,0.1,12,2,0,46.2039,18,-0.9
1.3,9,1,1,3350,0.7,6,1,0,0.010371,18,-0.900049
1.3,6,1,0,2250,0.4,12,2,0,0.00410829,18,-0.900082
1.3,10,1,1,2000,0.5,2,2,0.000288,0.00946363,18,-0.891983
1.3,10,1,0,5450,0.1,12,1,0,0.003517,18,-0.90016
1.3,6,1,1,2050,0.3,6,3,0,0.0109626,18,-0.900031
1.3,7,1,0,2350,0.1,4,3,0,0.00171685,18,-0.900229
1.3,2,1,0,7400,0.3,2,1,0.0007968,0.00400794,18,-0.637477
1.3,1,1,0,700,0,2,1,0.000744,0.00777069,18,-0.50315
1.3,7,1,0,900,0,2,1,0.0004368,0.00148631,18,-0.603813
1.3,7,0,0,4700,0.9,2,2,0.0002016,151.5009,18,-0.8999994
1.3,5,0,1,9700,0.6,2,1,0.00012,187.6546,18,-0.8999987
1.3,6,0,0,2650,0.1,6,1,0.0002592,42.002,18,-0.899997
1.3,1,0,0,7600,0.9,2,1,0.000744,35.1075,18,-0.899968
1.3,5,0,1,1700,1,12,3,0,41.1336,18,-0.9
1.3,4,0,1,950,0.1,4,3,1.92e-05,9.91221,18,-0.899998
1.3,5,0,0,8350,0.6,2,2,0.000312,161.1011,18,-0.899999
1.3,8,0,1,900,1,8,1,0,34.8268,18,-0.9
1.3,5,1,1,2400,0.6,6,3,0,0.0109623,18,-0.900026
1.3,2,0,0,4050,0.9,4,3,2.88e-05,37.2023,18,-0.899995
1.3,4,1,0,7400,0.7,10,1,0.0001152,0.00335036,18,-0.866432
1.3,3,1,0,550,0.4,14,1,5.76e-05,0.00444713,18,-0.87831
1.3,6,0,0,2250,0.9,2,1,0.0002016,62.1014,18,-0.899997
1.3,3,1,0,3550,0,8,2,1.44e-05,0.00291616,18,-0.891674
1.3,1,0,1,8100,1,16,3,4.8e-06,39.334,18,-0.899999
1.3,9,1,1,1750,0.1,6,3,0,0.0109637,18,-0.900046
1.3,3,1,0,1550,0.2,2,2,0.0001008,0.00190632,18,-0.639351
1.3,4,1,0,4550,0,6,2,1.92e-05,0.00224328,18,-0.891161
1.3,9,1,1,7600,0.1,2,3,0,0.00947143,18,-0.900054
1.3,1,0,0,4550,0.1,10,3,4.32e-05,12.005,18,-0.899978
1.3,6,0,0,3250,0,2,1,0.0002016,46.8014,18,-0.899995
1.3,5,1,1,2200,0,2,2,0.000312,0.00986325,18,-0.882874
1.3,8,0,0,5800,0.6,4,1,0.0004224,179.4014,18,-0.8999992
1.3,5,1,0,2000,0.4,6,2,0,0.00216594,18,-0.90013
1.3,7,0,0,2050,0,4,3,0,34.5015,18,-0.9
1.3,8,1,1,4850,0.9,8,3,0,0.0117094,18,-0.900038
1.3,2,0,0,1050,0,16,3,0,5.10597,18,-0.9
1.3,2,0,1,1600,0,4,1,0.0001056,7.81282,18,-0.899923
1.3,8,1,0,3550,0.7,2,3,3.84e-05,0.00100093,18,-0.88644
1.3,3,0,0,5450,0.7,8,2,1.44e-05,67.2027,18,-0.9
1.3,9,0,0,1050,0.5,12,1,0,34.2033,18,-0.9
1.3,6,0,0,6150,0.2,10,2,0,106.5032,18,-0.9
1.3,7,0,1,2200,1,2,2,0.0002016,74.4536,18,-0.899999
1.3,2,1,0,650,0.7,4,1,0.0001056,0.00421639,18,-0.445442
1.3,8,1,0,2500,0.4,2,2,0.0004224,0.00106651,18,-0.759508
1.3,10,0,1,2650,0.4,2,1,0.000624,89.4809,18,-0.899998
1.3,5,1,0,5150,0.9,8,2,0,0.00281328,18,-0.9001
1.3,7,1,0,2200,0.3,4,3,0,0.00171685,18,-0.900229
1.3,5,0,1,8100,0.3,2,3,0.000216,126.7204,18,-0.8999993
1.3,6,1,1,650,0.9,14,1,0,0.0125642,18,-0.900027
1.3,9,1,0,2400,0.7,2,2,0.0003888,0.00100212,18,-0.782145
1.3,8,1,1,1150,0.9,4,2,0,0.0100196,18,-0.900045
1.3,9,0,0,2650,0.4,2,3,0,80.4007,18,-0.9
1.3,1,0,0,9400,0.5,12,2,1.44e-05,34.2061,18,-0.899987
1.3,9,0,1,7400,0.4,6,2,0,224.9029,18,-0.9
1.3,9,0,0,7150,0.2,2,2,0.0003888,185.7008,18,-0.8999994
1.3,4,1,1,8600,0.4,10,1,0.0001152,0.0118504,18,-0.891313
1.3,7,1,0,2500,0.9,2,1,0.0004368,0.00148631,18,-0.603813
1.3,9,0,0,1000,0.7,4,1,0.0003888,36.9013,18,-0.899997
1.3,7,1,0,1750,0.3,8,1,0,0.00241885,18,-0.900163
1.3,10,0,0,5300,0.7,2,3,0,217.8007,18,-0.9
1.3,2,1,1,2350,0.7,16,1,0.0001056,0.0144279,18,-0.878316
1.3,8,1,1,900,0.4,2,1,0.000192,0.00986597,18,-0.883135
1.3,2,0,1,5450,0.4,4,3,2.88e-05,36.6352,18,-0.899995
1.3,9,1,1,600,0.8,2,1,0.0003024,0.00976758,18,-0.882891
1.3,9,0,0,550,1,6,3,0,24.0022,18,-0.9
1.3,10,1,1,1050,0.9,14,1,0,0.0125656,18,-0.900045
1.3,1,1,0,4400,0.4,6,1,7.2e-05,0.00792429,18,-0.244102
1.3,6,1,0,2050,0.9,2,2,8.64e-05,0.00123413,18,-0.797582
1.3,7,0,1,4050,0.2,4,3,0,81.9832,18,-0.9
1.3,6,1,1,6350,0.1,2,1,0.0002016,0.0101505,18,-0.876762
1.3,1,0,1,3050,1,8,1,5.28e-05,14.7184,18,-0.899921
1.3,5,0,1,700,0.8,10,3,0,15.0152,18,-0.9
1.3,4,1,0,650,0.9,6,1,5.76e-05,0.00279084,18,-0.795418
1.3,10,0,0,1750,0.2,2,3,0,50.4007,18,-0.9
1.3,2,1,0,2000,1,2,1,0.0007968,0.00400794,18,-0.637477
1.3,10,1,1,2400,0.1,16,2,0,0.0139043,18,-0.900041
1.3,7,0,0,2550,0.5,2,1,0.0004368,64.5013,18,-0.899996
1.3,9,0,0,5300,1,6,3,0,231.3022,18,-0.9
1.3,8,1,1,8350,0.5,2,3,3.84e-05,0.00950093,18,-0.898607
1.3,5,0,0,2550,0.4,2,3,0.000216,43.201,18,-0.899998
1.3,6,0,0,1050,0.4,6,3,0,21.3022,18,-0.9
1.3,10,1,0,8850,0.1,16,2,0,0.00540433,18,-0.900104
1.3,3,0,0,5800,0,2,1,0.000216,41.7026,18,-0.899989
1.3,2,0,1,650,0.6,2,2,0.0001056,5.10648,18,-0.899929
1.3,5,0,1,5800,1,2,2,0.000312,140.8005,18,-0.8999989
1.3,1,0,0,1500,0.2,2,1,0.000744,4.20755,18,-0.899731
1.3,4,0,1,5300,0.2,10,3,0,61.2648,18,-0.9
1.3,9,0,0,3150,0.7,2,1,0.0003024,116.701,18,-0.8999986
1.3,6,1,1,650,0.8,12,2,0,0.0126083,18,-0.900027
1.3,1,0,1,550,0.4,4,3,3.36e-05,1.80552,18,-0.899731
1.3,3,0,1,700,1,2,2,0.0001008,10.2089,18,-0.899978
1.3,9,1,0,5000,1,12,1,0,0.00351665,18,-0.900144
1.3,6,1,0,4700,0.5,6,1,0.0002592,0.00219909,18,-0.837313
1.3,1,0,1,2050,0.2,8,3,1.44e-05,6.01059,18,-0.899944
1.3,1,1,1,1300,0.7,2,3,7.2e-05,0.0122144,18,-0.840492
1.3,3,0,1,2050,0.7,14,1,5.76e-05,25.5241,18,-0.899997
1.3,1,1,0,2900,0.2,2,1,0.000744,0.00777069,18,-0.50315
1.3,9,0,0,3550,0.8,8,2,0,139.2026,18,-0.9
1.3,2,1,0,1150,0.7,6,1,6.72e-05,0.00450164,18,-0.611129
1.3,10,0,1,800,0.4,10,2,0,27.0274,18,-0.9
1.3,1,1,0,750,0.7,4,1,0.0003984,0.00779263,18,-0.356425
1.3,2,0,0,1300,1,4,1,0.0001056,12.604,18,-0.899952
1.3,5,1,1,3050,0.9,2,3,0.000216,0.00972373,18,-0.890112
1.3,2,0,0,5800,0.4,16,2,0,39.3052,18,-0.9
1.3,4,1,1,6550,0.2,2,3,5.76e-05,0.00988753,18,-0.889984
1.3,8,0,1,2050,1,4,2,0,79.5575,18,-0.9
1.3,8,0,0,750,0.8,4,2,0,26.1013,18,-0.9
1.3,8,0,1,7600,0.3,8,2,0,190.3819,18,-0.9
1.3,3,0,1,2500,0.9,2,1,0.000216,34.5278,18,-0.899987
1.3,5,0,1,750,0,6,1,0.000216,9.01251,18,-0.899983
1.3,2,1,1,2550,0.8,10,2,5.76e-05,0.0124127,18,-0.891469
1.3,3,0,1,9400,1,6,1,0.0001008,136.8998,18,-0.8999977
1.3,1,0,0,4400,0.1,6,3,3.36e-05,11.7043,18,-0.899965
1.3,6,0,1,1250,0.3,8,2,0,23.4247,18,-0.9
1.3,3,1,0,8100,0.2,2,1,0.000216,0.00279049,18,-0.321774
1.3,8,1,1,4850,1,4,3,0,0.0102172,18,-0.900044
1.3,5,1,0,9700,0.6,2,2,0.000312,0.00136325,18,-0.716069
1.3,3,0,1,3900,0.8,2,1,0.000216,50.741,18,-0.899991
1.3,4,0,1,4850,0.3,6,3,0,60.9595,18,-0.9
1.3,9,1,1,600,0.2,12,2,0,0.0126093,18,-0.90004
1.3,7,1,0,2650,0.2,2,3,0.0001344,0.00104535,18,-0.85743
1.3,1,0,0,900,0.7,12,1,3.36e-05,3.60856,18,-0.899706
1.3,8,1,1,9400,0.1,4,3,0,0.0102172,18,-0.900044
