e_SQS,queue_size,timeout,e_S3,e_lambda,parallel_instances,lambda_chunk_size,time,cost
1,1,0.1,1,1,1,1,59.2,0.000379496
1,2,0.1,1,1,1,1,59.2,0.000379496
1,4,0.1,1,1,1,1,59.2,0.000379496
1,8,0.1,1,1,1,1,59.2,0.000379496
1,12,0.1,1,1,1,1,59.2,0.000379496
1,16,0.1,1,1,1,1,59.2,0.000379496
1,24,0.1,1,1,1,1,59.2,0.000379496
1,32,0.1,1,1,1,1,59.2,0.000379496
1,50,0.1,1,1,1,1,59.2,0.000379496
