e_SQS,queue_size,timeout,e_S3,e_lambda,parallel_instances,lambda_chunk_size,time,cost
1,100,0.8,1,1,50,16,0.1,0.0003265
1,220,2,1,1,8,128,0.0125,0.0003241085
1,800,1,1,1,180,380,0.004255319,0.0008672086
1,800,1,1,1,100,340,0.004761905,0.0005920069
1,24,0.8,1,1,24,410,0.003921569,0.0003987246
1,50,10,1,1,4,300,0,0.00032
1,1000,0.3,1,1,220,8,0.2,0.0003342801
1,700,6,1,1,50,360,0.003333333,0.0003380035
1,600,4,1,1,700,380,0.004255319,0.0008520085
