Lambda,Kinesis_Stream,Constant_Fleet,9,0,0,672,1,1,0,1,117,1.200581,0,0
Lambda,Kinesis_Stream,Constant_Fleet,6,0,0,755,0,0,1,3,78,3.90086,0,0
Lambda,Kinesis_Stream,Constant_Fleet,8,0,1,704,0,0,0,4,104,0.0002171911,0,0
Lambda,Kinesis_Stream,Constant_Fleet,3,0,1,430,1,0,1,4,39,0.000150891,0,0
Lambda,Kinesis_Stream,Constant_Fleet,9,0,0,216,1,1,0,7,117,0.4512914,0,0
