1.1,1.2,1.3,1.4,2.1,2.2,3.0,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,lambda_parallel_instances,lambda_allocated_memory,ec2_vcpus,ec2_memorylevel,ec2_instances,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,latency,cost,reliability,scalability
0,0,0,0,1,0,0,8,1.0,0.0,2200.0,10.0,0.2,4950.0,9.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68e-05,1.3354,0,2.897e-05
0,0,0,0,1,0,0,2,0.0,0.0,1450.0,10.0,0.2,4600.0,10.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001632,0.95012,0,6.8666e-05
0,0,0,0,1,0,0,9,0.0,1.0,4300.0,7.0,0.6,600.0,135.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086486,1.4614,0,0.00013287
0,0,0,0,1,0,0,8,0.0,1.0,3600.0,3.0,0.7,9450.0,458.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4718,0,0.00013366
0,0,0,0,1,0,0,3,0.0,0.0,4700.0,5.0,0.2,5200.0,557.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055692,0.98248,0,4.9339e-05
0,0,0,0,1,0,0,6,1.0,1.0,6650.0,7.0,0.7,5050.0,31.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006912,1.4699,0,0.00013356
0,0,0,0,1,0,0,9,1.0,1.0,2250.0,4.0,0.1,7550.0,123.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009009,1.4092,0,0.00012813
0,0,0,0,1,0,0,6,0.0,1.0,7250.0,1.0,0.2,6950.0,72.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005184,1.5204,0,0.0001382
0,0,0,0,1,0,0,5,0.0,1.0,3800.0,10.0,0.4,5500.0,96.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5504,0,0.0001407
0,0,0,0,1,0,0,10,0.0,0.0,5850.0,7.0,0.5,7250.0,645.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0696,0,2.601e-05
0,0,0,0,1,0,0,2,0.0,1.0,1750.0,3.0,0.2,3500.0,15.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001632,1.9107,0,0.00017367
0,0,0,0,1,0,0,3,0.0,1.0,1950.0,8.0,1.0,3850.0,10.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-05,1.6993,0,0.00015427
0,0,0,0,1,0,0,6,0.0,1.0,7650.0,2.0,0.9,800.0,8.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532,0,0.00013899
0,0,0,0,1,0,0,9,0.0,0.0,6900.0,1.0,0.3,8900.0,59.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72871,0,2.7771e-05
0,0,0,0,1,0,0,5,1.0,0.0,3550.0,4.0,0.9,2000.0,25.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001776,1.8842,0,3.6331e-05
0,0,0,0,1,0,0,7,1.0,1.0,6750.0,5.0,0.7,4300.0,135.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4502,0,0.00013157
0,0,0,0,1,0,0,3,0.0,0.0,8650.0,10.0,0.8,2300.0,9.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-05,6.1901,0,4.9269e-05
0,0,0,0,1,0,0,8,0.0,0.0,6400.0,2.0,0.3,3050.0,111.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1198,0,2.8674e-05
0,0,0,0,1,0,0,2,1.0,1.0,8450.0,7.0,0.2,9150.0,56.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082031,1.8676,0,0.00016984
0,0,0,0,1,0,0,6,1.0,0.0,6550.0,8.0,0.3,950.0,72.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9784,0,3.3434e-05
0,0,0,0,1,0,0,8,1.0,1.0,6850.0,5.0,0.6,8100.0,68.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4214,0,0.00012893
0,0,0,0,1,0,0,4,1.0,0.0,7050.0,5.0,0.8,3650.0,17.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051648,3.2366,0,4.318e-05
0,0,0,0,1,0,0,5,1.0,0.0,2450.0,1.0,0.8,9900.0,68.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000264,0.46743,0,3.6084e-05
0,0,0,0,1,0,0,1,0.0,0.0,4750.0,7.0,0.2,7100.0,117.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012881,1.4944,0,0.0001168
0,0,0,0,1,0,0,6,1.0,1.0,7800.0,3.0,0.8,6850.0,165.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4694,0,0.00013341
0,0,0,0,1,0,0,1,1.0,0.0,7600.0,3.0,0.0,3150.0,15.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000648,1.3509,0,0.00011883
0,0,0,0,1,0,0,1,0.0,0.0,6500.0,8.0,0.4,2700.0,123.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022176,1.8689,0,0.00011703
0,0,0,0,1,0,0,8,0.0,1.0,7450.0,7.0,0.7,7050.0,14.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4734,0,0.00013372
0,0,0,0,1,0,0,9,0.0,0.0,8050.0,9.0,0.3,8250.0,14.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0807,0,2.7802e-05
0,0,0,0,1,0,0,4,0.0,0.0,9950.0,9.0,0.6,8200.0,72.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4834,0,4.2047e-05
0,0,0,0,1,0,0,5,1.0,0.0,9050.0,2.0,0.2,6500.0,87.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011511,0.91706,0,3.6277e-05
0,0,0,0,1,0,0,10,0.0,0.0,4950.0,9.0,0.9,5300.0,83.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4751,0,2.60187e-05
0,0,0,0,1,0,0,2,0.0,1.0,3150.0,7.0,0.2,9200.0,149.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6e-05,1.913,0,0.00017361
0,0,0,0,1,0,0,2,1.0,0.0,550.0,9.0,0.3,9150.0,72.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85366,0,6.9679e-05
0,0,0,0,1,0,0,3,1.0,0.0,9650.0,10.0,0.5,5150.0,1000.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010547,4.4794,0,4.9793e-05
0,0,0,0,1,0,0,4,1.0,1.0,2150.0,4.0,0.7,6450.0,268.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031081,1.5684,0,0.00014256
0,0,0,0,1,0,0,5,0.0,0.0,3700.0,2.0,0.1,4050.0,310.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57679,0,3.5597e-05
0,0,0,0,1,0,0,9,1.0,1.0,9250.0,1.0,0.7,5250.0,46.0,10.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4119,0,0.00012807
0,0,0,0,1,0,0,7,0.0,0.0,5550.0,4.0,0.9,1100.0,106.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6715,0,3.1281e-05
0,0,0,0,1,0,0,5,1.0,0.0,1950.0,9.0,1.0,3200.0,190.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7081,0,3.6022e-05
0,0,0,0,1,0,0,1,1.0,0.0,8200.0,10.0,0.9,2200.0,711.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018549,3.2713,0,0.0001187
0,0,0,0,1,0,0,2,0.0,1.0,3550.0,6.0,0.5,4850.0,96.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026459,1.9097,0,0.0001736
0,0,0,0,1,0,0,4,1.0,0.0,2700.0,8.0,0.1,1950.0,645.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0992e-05,0.74841,0,4.2479e-05
0,0,0,0,1,0,0,4,0.0,0.0,5200.0,5.0,0.2,2400.0,27.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051648,1.097,0,4.2674e-05
0,0,0,0,1,0,0,5,0.0,0.0,3000.0,6.0,0.1,1950.0,62.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71955,0,3.5619e-05
0,0,0,0,1,0,0,9,1.0,0.0,6450.0,1.0,0.8,550.0,326.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63905,0,2.7969e-05
0,0,0,0,1,0,0,8,0.0,1.0,3700.0,7.0,0.6,9900.0,952.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014794,1.4716,0,0.00013371
0,0,0,0,1,0,0,8,0.0,0.0,8350.0,6.0,0.6,3400.0,31.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6799,0,2.8692e-05
0,0,0,0,1,0,0,6,0.0,0.0,3000.0,6.0,0.6,1700.0,10.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005472,2.0924,0,3.3203e-05
0,0,0,0,1,0,0,7,0.0,1.0,5000.0,8.0,0.3,2650.0,645.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012632,1.5007,0,0.00013644
0,0,0,0,1,0,0,2,0.0,0.0,2650.0,7.0,0.2,6850.0,200.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017237,0.9985,0,6.8552e-05
0,0,0,0,1,0,0,7,1.0,0.0,7750.0,8.0,0.9,4150.0,44.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5327,0,3.16014e-05
0,0,0,0,1,0,0,1,0.0,0.0,3700.0,1.0,0.5,4100.0,1000.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5178e-05,1.4327,0,0.0001302
0,0,0,0,1,0,0,4,0.0,0.0,7700.0,10.0,0.7,8600.0,505.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1983e-05,6.5904,0,4.1968e-05
0,0,0,0,1,0,0,6,0.0,0.0,8150.0,5.0,0.2,3200.0,416.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016016,1.8501,0,3.3148e-05
0,0,0,0,1,0,0,10,0.0,0.0,6900.0,7.0,0.4,6500.0,9.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7668,0,2.606e-05
0,0,0,0,1,0,0,9,1.0,0.0,9100.0,1.0,0.4,6950.0,17.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042336,0.77546,0,2.8519e-05
0,0,0,0,1,0,0,4,1.0,1.0,3150.0,7.0,0.6,9200.0,21.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009216,1.5704,0,0.00014266
0,0,0,0,1,0,0,7,0.0,0.0,8500.0,8.0,0.1,2450.0,12.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008064,1.9719,0,3.1497e-05
0,0,0,0,1,0,0,7,0.0,1.0,2350.0,6.0,0.5,9750.0,38.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5014,0,0.0001363
0,0,0,0,1,0,0,3,0.0,1.0,8000.0,1.0,0.2,700.0,220.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039468,1.8522,0,0.0001715
0,0,0,0,1,0,0,4,0.0,1.0,5850.0,6.0,1.0,800.0,200.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6183,0,0.00014691
0,0,0,0,1,0,0,10,1.0,0.0,4950.0,2.0,0.4,1150.0,677.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1466,0,2.6213e-05
0,0,0,0,1,0,0,6,0.0,1.0,1200.0,6.0,0.6,8550.0,165.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033736,1.5204,0,0.00013814
0,0,0,0,1,0,0,8,1.0,1.0,7750.0,3.0,0.2,3150.0,342.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010488,1.4194,0,0.00012906
0,0,0,0,1,0,0,10,1.0,1.0,3400.0,1.0,0.0,5800.0,44.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00070131,1.39,0,0.00012633
0,0,0,0,1,0,0,4,0.0,1.0,2300.0,6.0,0.8,2650.0,530.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8255e-05,1.6174,0,0.00014694
0,0,0,0,1,0,0,4,0.0,1.0,8900.0,9.0,0.4,2350.0,96.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092153,1.6185,0,0.00014718
0,0,0,0,1,0,0,2,0.0,1.0,7450.0,8.0,0.1,1650.0,17.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025824,1.9105,0,0.00017392
0,0,0,0,1,0,0,10,0.0,1.0,2800.0,4.0,0.7,1000.0,952.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3365,0,0.0
0,0,0,0,1,0,0,10,1.0,0.0,600.0,5.0,1.0,6900.0,111.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0174,0,2.6226e-05
0,0,0,0,1,0,0,4,0.0,1.0,1450.0,8.0,0.8,3850.0,9.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6e-05,1.6181,0,0.00014702
0,0,0,0,1,0,0,10,0.0,0.0,4350.0,4.0,0.3,3300.0,907.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7572,0,2.6013e-05
0,0,0,0,1,0,0,1,1.0,1.0,9400.0,10.0,0.1,500.0,14.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16e-05,2.4079,0,0.00021885
0,0,0,0,1,0,0,8,0.0,1.0,5550.0,5.0,0.6,9850.0,46.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056084,1.472,0,0.00013375
0,0,0,0,1,0,0,8,0.0,1.0,800.0,10.0,0.1,1850.0,255.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006e-05,1.4726,0,0.00013369
0,0,0,0,1,0,0,6,0.0,0.0,5900.0,1.0,0.5,3300.0,27.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021024,0.60712,0,3.3444e-05
0,0,0,0,1,0,0,5,1.0,1.0,2350.0,10.0,1.0,9150.0,51.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4994,0,0.00013608
