e_SQS,queue_size,timeout,e_S3,e_lambda,parallel_instances,lambda_chunk_size,time,cost
1,8,4,1,1,400,340,2.97619,0.001363787
1,400,0.3,1,1,120,32,31.25,7.045031e-05
1,180,5,1,1,12,380,2.659574,4.905994e-05
1,8,7,1,1,24,256,3.90625,6.614674e-05
1,220,9,1,1,12,8,125,0.000130888
1,220,10,1,1,600,48,20.83333,0.0003096356
1,32,3,1,1,2,192,5.208333,1.368839e-05
1,16,3,1,1,300,256,3.90625,0.0007727124
1,120,9,1,1,180,128,7.8125,0.0002390143
1,700,7,1,1,500,340,2.97619,0.000853783
1,100,0.8,1,1,100,16,62.5,7.93001e-05
1,24,3,1,1,180,410,2.45098,0.0007412569
1,400,3,1,1,8,360,2.777778,3.237801e-05
1,700,5,1,1,500,48,20.83333,0.0001416343
1,50,4,1,1,100,256,3.90625,0.0002607083
1,700,0.8,1,1,8,48,18.75,2.646206e-05
1,400,1,1,1,120,12,125,0.0001402001
1,120,1,1,1,700,164,6.25,0.001155059
1,100,5,1,1,1,360,2.777778,1.077784e-05
1,32,7,1,1,1000,320,3.125,0.003203951
1,500,0.5,1,1,4,410,2.45098,1.965111e-05
1,400,2,1,1,300,48,20.83333,0.0001656345
1,16,4,1,1,220,64,15.625,0.0001572261
1,1000,0.3,1,1,180,16,62.5,9.210023e-05
1,120,3,1,1,300,48,20.83333,0.0001656345
1,180,0.8,1,1,50,192,5.208333,0.0001020091
1,100,0.3,1,1,32,192,5.208333,6.744882e-05
1,300,4,1,1,400,16,62.5,0.0001273005
1,50,8,1,1,1000,12,125,0.000245801
1,12,4,1,1,500,64,15.625,0.0003364276
1,100,6,1,1,4,360,2.777778,1.797789e-05
1,300,9,1,1,4,24,41.66667,4.755471e-05
1,500,0.8,1,1,120,164,6.25,0.0002038516
1,32,10,1,1,4,16,62.5,6.8356e-05
1,300,10,1,1,300,360,2.777778,0.001083586
1,24,6,1,1,1,340,2.97619,1.057624e-05
1,50,9,1,1,180,192,5.208333,0.0003516111
1,50,3,1,1,220,64,15.625,0.0001572261
1,8,6,1,1,24,164,6.25,4.641031e-05
1,400,4,1,1,2,380,2.659574,1.105964e-05
1,8,7,1,1,32,380,2.659574,0.0001250605
1,50,3,1,1,100,164,6.25,0.0001710513
1,16,10,1,1,1000,164,6.25,0.001647063
1,16,1,1,1,100,380,2.659574,0.0003834626
1,16,7,1,1,600,192,5.208333,0.001158018
1,500,7,1,1,8,340,2.97619,3.097641e-05
1,32,9,1,1,12,300,3.378378,4.017867e-05
1,220,6,1,1,1000,128,7.8125,0.001288623
1,12,7,1,1,400,24,41.66667,0.0001384674
1,50,9,1,1,12,256,3.90625,3.54265e-05
1,12,6,1,1,4,24,41.6667,4.75547e-05
1,16,0.5,1,1,32,24,41.6667,5.01467e-05
1,12,0.3,1,1,300,360,2.777778,0.001083586
1,12,7,1,1,4,16,62.5,6.8356e-05
1,1000,3,1,1,1000,256,3.90625,0.001284716
1,300,6,1,1,50,128,7.8125,7.261301e-05
1,8,1,1,1,50,256,3.90625,0.0001327073
1,120,7,1,1,120,320,3.125,0.0003879281
1,300,0.3,1,1,8,48,20.83333,2.931339e-05
1,180,5,1,1,400,8,125,0.0001578003
1,8,0.3,1,1,12,360,2.777778,4.677812e-05
1,800,4,1,1,16,64,15.625,2.154504e-05
1,1000,8,1,1,12,300,3.378378,2.217852e-05
1,300,4,1,1,12,380,2.659574,4.905994e-05
1,500,0.5,1,1,300,32,31.25,0.0001280508
1,1000,0.8,1,1,1000,410,2.205882,0.003693035
1,180,6,1,1,8,360,2.777778,3.237801e-05
1,600,0.1,1,1,100,340,2.97619,0.0003437789
1,180,0.8,1,1,8,300,3.378378,2.817857e-05
1,800,8,1,1,12,192,5.208333,1.752843e-05
1,300,3,1,1,180,64,15.625,0.0001316259
1,700,4,1,1,1000,340,2.97619,0.00170379
1,600,2,1,1,4,256,3.90625,9.826291e-06
1,300,7,1,1,16,340,2.97619,5.817663e-05
1,50,8,1,1,500,410,2.45098,0.002053267
1,12,0.1,1,1,50,340,2.97619,0.0001737776
1,800,10,1,1,100,360,2.777778,0.0001835792
1,180,0.3,1,1,16,164,6.25,3.329021e-05
1,12,0.3,1,1,700,360,2.777778,0.002523598
1,12,4,1,1,300,48,20.83333,0.0001656345
1,50,8,1,1,100,24,41.6667,6.64669e-05
1,16,0.3,1,1,50,164,6.25,8.905066e-05
1,220,5,1,1,120,8,125,0.0001354001
1,32,2,1,1,2,360,2.777778,1.077784e-05
1,700,8,1,1,100,32,31.25,4.805013e-05
1,800,1,1,1,120,300,3.040541,0.0003278431
1,600,9,1,1,100,340,2.97619,0.0001737776
1,220,8,1,1,180,300,3.378378,0.0005441827
1,300,0.8,1,1,2,300,3.378378,1.017843e-05
1,500,6,1,1,1,32,31.25,3.707404e-05
1,120,1,1,1,4,164,6.25,1.361005e-05
1,100,2,1,1,800,380,2.659574,0.003043484
1,400,10,1,1,2,32,31.25,3.710604e-05
1,100,0.3,1,1,180,24,41.66667,8.566701e-05
1,1000,5,1,1,220,32,31.25,6.725028e-05
1,800,7,1,1,8,340,2.97619,1.73763e-05
1,180,6,1,1,220,48,20.83333,0.0001272342
1,300,0.1,1,1,16,256,3.90625,4.566658e-05
1,800,4,1,1,4,24,41.66667,4.755471e-05
1,50,7,1,1,100,12,125,0.0001378001
1,120,0.1,1,1,16,48,20.83333,2.931339e-05
1,1000,3,1,1,800,24,41.66667,0.0001384674
1,500,0.3,1,1,100,380,2.659574,0.0003834626
1,220,4,1,1,800,380,2.659574,0.003043484
1,500,8,1,1,120,8,125,0.0001354001
1,500,8,1,1,2,256,3.90625,9.826291e-06
1,220,9,1,1,400,8,125,0.0001578003
1,220,3,1,1,12,128,7.8125,2.397262e-05
1,500,1,1,1,700,164,6.25,0.001155059
1,8,7,1,1,16,360,2.777778,6.117824e-05
1,16,4,1,1,220,256,3.90625,0.0005679108
1,600,7,1,1,24,32,31.25,3.973006e-05
1,50,5,1,1,32,380,2.659574,0.0001250605
1,50,9,1,1,1,340,2.97619,1.057624e-05
1,32,1,1,1,180,192,5.208333,0.0003516111
1,120,0.1,1,1,16,380,2.659574,6.426006e-05
1,8,0.5,1,1,16,64,15.625,2.66651e-05
1,300,8,1,1,400,48,20.83333,0.0002136349
1,500,2,1,1,120,256,3.90625,0.0003119087
1,300,4,1,1,100,12,125,0.0001378001
1,100,6,1,1,32,64,15.625,3.69052e-05
1,800,6,1,1,8,24,41.66667,4.822671e-05
1,12,5,1,1,500,340,2.97619,0.00170379
1,400,9,1,1,16,320,3.125,5.512541e-05
1,120,2,1,1,100,300,3.378378,0.0003041808
1,220,7,1,1,120,380,2.659574,0.0004594632
1,600,0.3,1,1,1000,340,2.97619,0.003403803
1,800,4,1,1,24,192,5.208333,2.904852e-05
1,1000,0.8,1,1,16,8,112.5,0.000117908
1,500,0.5,1,1,220,12,125,0.0001522002
1,32,0.1,1,1,500,164,6.25,0.0008270566
1,600,8,1,1,8,410,2.45098,1.965111e-05
1,1000,5,1,1,24,360,2.777778,4.677812e-05
1,400,9,1,1,700,380,2.659574,0.002663481
1,120,10,1,1,120,410,2.45098,0.0004952549
1,24,6,1,1,24,64,15.625,3.17851e-05
1,180,0.3,1,1,100,48,20.83333,6.963372e-05
1,32,1,1,1,24,340,2.97619,8.537684e-05
1,16,0.5,1,1,220,24,41.66667,9.526709e-05
1,220,0.3,1,1,24,410,2.45098,0.0001016518
1,800,0.8,1,1,600,380,2.393617,0.00205521
1,700,1,1,1,12,64,14.0625,2.177456e-05
1,600,0.8,1,1,700,48,18.75,0.0003219524
1,16,4,1,1,500,300,3.378378,0.00150419
1,8,6,1,1,8,320,3.125,2.95252e-05
1,300,0.3,1,1,220,340,2.97619,0.0007517822
1,700,8,1,1,2,256,3.90625,9.826291e-06
1,220,0.1,1,1,300,12,125,0.0001618003
1,32,0.8,1,1,120,192,5.208333,0.0002364102
1,12,6,1,1,400,8,125,0.0001578003
1,50,5,1,1,700,320,3.125,0.002243943
1,800,0.8,1,1,12,300,3.040541,3.62408e-05
1,120,8,1,1,8,256,3.90625,2.518641e-05
1,180,0.5,1,1,700,24,41.66667,0.000210468
1,32,6,1,1,4,320,3.125,1.67251e-05
1,300,1,1,1,24,320,3.125,8.072561e-05
1,180,0.1,1,1,700,48,20.83333,0.000357636
1,800,0.3,1,1,180,8,125,0.0001402001
1,300,8,1,1,24,360,2.777778,8.997847e-05
1,300,9,1,1,2,340,2.97619,1.057624e-05
1,800,0.8,1,1,300,164,5.625,0.0004492285
1,16,2,1,1,1,320,3.125,1.032505e-05
1,1000,10,1,1,50,340,2.97619,8.877687e-05
1,1000,2,1,1,220,48,20.83333,7.443376e-05
1,12,6,1,1,120,380,2.659574,0.0004594632
1,12,0.3,1,1,600,192,5.208333,0.001158018
1,120,9,1,1,700,32,31.25,0.0002560518
1,32,7,1,1,120,32,31.25,7.045031e-05
1,32,6,1,1,4,380,2.659574,1.86597e-05
1,300,3,1,1,12,64,15.625,2.410506e-05
1,12,0.1,1,1,180,16,62.5,9.210023e-05
1,180,7,1,1,2,410,2.45098,1.145105e-05
1,1000,0.8,1,1,2,300,3.040541,9.240584e-06
1,50,10,1,1,300,410,2.45098,0.001233261
1,400,9,1,1,16,24,41.66667,5.014673e-05
1,600,7,1,1,2,360,2.777778,1.077784e-05
1,180,9,1,1,32,164,6.25,5.953042e-05
1,12,9,1,1,1,256,3.90625,9.826291e-06
1,400,0.8,1,1,500,8,125,0.0001658003
1,600,9,1,1,180,192,5.208333,0.0001788097
1,400,2,1,1,500,256,3.90625,0.001284716
1,1000,1,1,1,100,164,5.625,0.0001540262
1,600,0.8,1,1,1,12,59,6.334003e-05
1,24,0.5,1,1,500,164,6.25,0.0008270566
1,24,0.3,1,1,800,8,125,0.0001898005
1,400,8,1,1,24,360,2.777778,8.997847e-05
1,300,0.5,1,1,4,256,3.90625,1.494633e-05
1,32,10,1,1,400,300,3.378378,0.001204188
1,600,0.1,1,1,1,300,3.378378,1.017843e-05
1,220,10,1,1,180,256,3.90625,0.0004655099
1,100,1,1,1,12,410,2.45098,5.245137e-05
1,32,0.5,1,1,1,24,41.6667,4.74827e-05
1,220,3,1,1,2,164,6.25,1.361005e-05
1,700,2,1,1,24,360,2.777778,4.677812e-05
1,220,10,1,1,50,164,6.25,8.905066e-05
1,8,0.8,1,1,1000,320,3.125,0.003203951
1,24,0.5,1,1,2,24,41.6667,4.75067e-05
1,16,0.5,1,1,500,300,3.378378,0.00150419
1,400,9,1,1,120,380,2.659574,0.0004594632
1,32,1,1,1,500,16,62.5,0.0001433006
1,500,4,1,1,16,128,7.8125,2.909266e-05
1,24,0.8,1,1,400,8,125,0.0001578003
1,220,7,1,1,600,24,41.66667,0.0001864678
1,700,3,1,1,24,300,3.378378,4.017867e-05
1,300,0.8,1,1,600,360,2.777778,0.002163595
1,800,0.5,1,1,700,48,18.75,0.0003219524
1,500,0.8,1,1,100,8,125,0.0001338001
1,16,8,1,1,32,380,2.659574,0.0001250605
1,32,0.5,1,1,1,164,6.25,1.361005e-05
1,600,4,1,1,100,380,2.659574,0.0001934611
1,24,4,1,1,180,48,20.83333,0.000108034
1,400,10,1,1,400,300,3.378378,0.001204188
1,8,10,1,1,16,8,125,0.00013092
1,600,0.5,1,1,400,164,5.625,0.0005968297
1,120,8,1,1,220,48,20.83333,0.0001272342
1,800,0.8,1,1,400,48,18.75,0.0001923514
1,800,0.3,1,1,12,410,2.45098,5.245137e-05
1,100,0.5,1,1,500,320,3.125,0.001603938
1,180,4,1,1,300,48,20.83333,0.0001656345
1,32,0.5,1,1,500,256,3.90625,0.001284716
1,1000,0.8,1,1,2,128,7.03125,1.243929e-05
1,16,0.1,1,1,600,192,5.208333,0.001158018
1,24,0.8,1,1,24,410,2.45098,0.0001016518
1,120,2,1,1,100,256,3.90625,0.0002607083
1,500,0.5,1,1,180,16,62.5,9.210023e-05
1,16,0.1,1,1,16,360,2.777778,6.117824e-05
1,220,9,1,1,24,320,3.125,8.072561e-05
1,12,0.1,1,1,700,12,125,0.0002098007
1,8,9,1,1,400,16,62.5,0.0001273005
1,600,10,1,1,1,48,20.83333,2.667337e-05
1,32,0.1,1,1,12,128,7.8125,2.397262e-05
1,32,6,1,1,1000,164,6.25,0.001647063
1,120,4,1,1,300,32,31.25,0.0001280508
1,12,4,1,1,2,360,2.777778,1.077784e-05
1,400,4,1,1,100,340,2.97619,0.0003437789
1,8,0.3,1,1,300,32,31.25,0.0001280508
1,400,1,1,1,100,256,3.90625,0.0002607083
1,100,4,1,1,400,12,125,0.0001738004
1,8,8,1,1,32,300,3.378378,0.0001001791
1,300,0.3,1,1,800,48,20.83333,0.0004056364
1,600,5,1,1,32,300,3.378378,5.217876e-05
1,300,2,1,1,1,48,20.83333,2.667337e-05
1,700,1,1,1,180,300,3.040541,0.0004898444
1,100,9,1,1,300,64,15.625,0.0002084265
1,8,0.8,1,1,300,64,15.625,0.0002084265
1,16,2,1,1,120,24,41.66667,7.12669e-05
1,500,1,1,1,24,320,3.125,8.072561e-05
1,800,4,1,1,800,340,2.97619,0.001363787
1,8,0.1,1,1,500,380,2.659574,0.001903475
1,24,8,1,1,400,164,6.25,0.0006630552
1,100,6,1,1,16,24,41.6667,5.01467e-05
1,600,10,1,1,12,256,3.90625,2.006637e-05
1,50,2,1,1,32,24,41.6667,5.01467e-05
1,120,4,1,1,1000,64,15.625,0.0006564301
1,300,0.1,1,1,120,360,2.777778,0.0004355812
1,120,9,1,1,16,128,7.8125,2.909266e-05
1,16,7,1,1,400,380,2.659574,0.001523472
1,700,8,1,1,24,64,15.625,2.410506e-05
1,400,2,1,1,700,300,3.378378,0.002104195
1,700,0.3,1,1,1,256,3.90625,9.826291e-06
1,16,1,1,1,400,12,125,0.0001738004
1,8,0.8,1,1,1,128,7.8125,1.373254e-05
1,300,2,1,1,400,380,2.659574,0.001523472
1,120,9,1,1,800,8,125,0.0001898005
1,12,5,1,1,120,64,15.625,9.322561e-05
1,120,8,1,1,2,32,31.25,3.710604e-05
1,100,3,1,1,700,24,41.66667,0.000210468
1,800,2,1,1,2,64,15.625,2.154504e-05
1,500,0.5,1,1,400,380,2.659574,0.001523472
1,800,8,1,1,120,164,6.25,0.0001054508
1,100,0.3,1,1,300,340,2.97619,0.001023784
1,50,0.3,1,1,1000,48,20.83333,0.0005016372
1,50,10,1,1,500,128,7.8125,0.0006486176
1,24,2,1,1,8,410,2.45098,3.605124e-05
1,8,0.8,1,1,16,16,62.5,6.842e-05
1,400,9,1,1,8,12,125,0.0001333841
1,1000,0.1,1,1,1,320,3.125,1.032505e-05
1,800,7,1,1,600,380,2.659574,0.001143469
1,100,0.1,1,1,700,12,125,0.0002098007
1,12,5,1,1,2,300,3.378378,1.017843e-05
1,32,6,1,1,100,16,62.5,7.93001e-05
1,32,10,1,1,500,300,3.378378,0.00150419
1,800,6,1,1,220,256,3.90625,0.0002863085
1,16,9,1,1,400,8,125,0.0001578003
1,12,1,1,1,180,340,2.97619,0.0006157811
1,100,1,1,1,500,410,2.45098,0.002053267
1,800,3,1,1,50,128,7.8125,4.061276e-05
1,8,0.8,1,1,700,48,20.83333,0.000357636
1,50,5,1,1,600,8,125,0.0001738004
1,1000,4,1,1,600,24,41.66667,0.0001144672
1,300,4,1,1,700,192,5.208333,0.001350019
1,220,3,1,1,12,256,3.90625,3.54265e-05
1,1000,8,1,1,16,32,31.25,3.717004e-05
1,400,3,1,1,4,300,3.378378,1.617847e-05
1,8,3,1,1,1,12,59.2,6.3552e-05
1,600,7,1,1,1000,380,2.659574,0.001903475
1,120,3,1,1,180,12,125,0.0001474002
1,500,4,1,1,300,48,20.83333,0.0001656345
1,1000,1,1,1,2,300,3.040541,9.240584e-06
1,300,1,1,1,180,164,6.25,0.0003022524
1,24,4,1,1,1,192,5.208333,1.176838e-05
1,300,9,1,1,50,64,15.625,4.842526e-05
1,1000,2,1,1,2,340,2.97619,1.057624e-05
1,500,0.1,1,1,600,32,31.25,0.0002240515
1,220,7,1,1,1,300,3.378378,1.017843e-05
1,300,4,1,1,300,380,2.659574,0.001143469
1,1000,2,1,1,220,48,20.83333,7.443376e-05
1,1000,4,1,1,600,340,2.97619,0.001023784
1,16,8,1,1,32,340,2.97619,0.0001125771
1,600,0.8,1,1,4,16,56.25,6.159404e-05
1,16,4,1,1,300,16,62.5,0.0001113004
1,100,0.3,1,1,2,128,7.8125,1.373254e-05
1,400,6,1,1,300,300,3.378378,0.0009041856
1,400,5,1,1,8,300,3.378378,2.817857e-05
1,400,0.5,1,1,180,300,3.378378,0.0005441827
1,400,0.5,1,1,8,8,125,0.000130856
1,24,7,1,1,8,16,62.5,6.842e-05
1,24,7,1,1,1000,320,3.125,0.003203951
1,180,0.8,1,1,24,360,2.777778,8.997847e-05
1,180,10,1,1,300,320,3.125,0.0009639327
1,800,0.3,1,1,2,410,2.45098,1.145105e-05
1,700,6,1,1,220,380,2.659574,0.0004214629
1,700,8,1,1,500,24,41.66667,0.0001024671
1,180,1,1,1,300,164,6.25,0.0004990539
1,300,8,1,1,32,340,2.97619,0.0001125771
1,700,5,1,1,700,164,6.25,0.0005810546
1,600,9,1,1,100,256,3.90625,0.0001327073
1,24,8,1,1,100,192,5.208333,0.0001980099
1,180,4,1,1,50,320,3.125,0.0001639263
1,600,4,1,1,2,12,116.4,0.0001241841
1,400,4,1,1,32,164,6.25,5.953042e-05
1,120,0.5,1,1,800,24,41.66667,0.0002344682
1,1000,6,1,1,400,48,20.83333,0.0001176341
1,600,4,1,1,32,192,5.208333,3.672858e-05
1,1000,8,1,1,220,320,3.125,0.0003559278
1,220,0.5,1,1,1,128,7.8125,1.373254e-05
1,32,5,1,1,220,164,6.25,0.0003678529
1,800,8,1,1,8,16,62.5,6.842004e-05
1,300,0.1,1,1,300,24,41.66667,0.0001144672
1,700,4,1,1,1000,32,31.25,0.0001920513
1,700,10,1,1,220,128,7.8125,0.0001494136
1,500,6,1,1,2,32,31.25,3.710604e-05
1,16,4,1,1,100,32,31.25,6.40503e-05
1,800,0.3,1,1,8,380,2.659574,3.385982e-05
1,8,1,1,1,1000,192,5.208333,0.001926024
1,12,0.5,1,1,1000,380,2.659574,0.00380349
1,12,0.5,1,1,120,256,3.90625,0.0003119087
1,120,0.8,1,1,16,32,31.25,3.717004e-05
1,12,9,1,1,400,12,125,0.0001738004
1,400,7,1,1,16,192,5.208333,3.672858e-05
1,1000,3,1,1,120,128,7.8125,8.541311e-05
1,220,0.3,1,1,500,300,3.378378,0.00150419
1,800,0.5,1,1,800,320,2.8125,0.002307631
1,32,8,1,1,500,64,15.625,0.0003364276
1,800,9,1,1,220,192,5.208333,0.00021721
1,220,9,1,1,100,24,41.66667,6.646686e-05
1,24,8,1,1,1,410,2.45098,1.145105e-05
1,1000,1,1,1,400,164,5.625,0.0005968297
1,800,9,1,1,300,32,31.25,8.005038e-05
1,400,9,1,1,700,24,41.66667,0.000210468
1,800,10,1,1,8,410,2.45098,1.965111e-05
1,300,2,1,1,400,300,3.378378,0.001204188
1,180,6,1,1,1,320,3.125,1.032505e-05
1,1000,1,1,1,8,300,3.040541,2.544071e-05
1,800,8,1,1,12,340,2.97619,2.417635e-05
1,8,2,1,1,700,192,5.208333,0.001350019
1,100,0.3,1,1,180,164,6.25,0.0003022524
1,500,7,1,1,800,360,2.777778,0.002883601
1,120,5,1,1,300,64,15.625,0.0002084265
1,1000,3,1,1,4,32,31.25,3.717004e-05
1,220,7,1,1,500,32,31.25,0.0001920513
1,500,5,1,1,32,380,2.659574,0.0001250605
1,500,9,1,1,800,300,3.378378,0.002404198
1,220,0.1,1,1,120,360,2.777778,0.0004355812
1,220,7,1,1,50,64,15.625,4.842526e-05
1,24,0.8,1,1,500,256,3.90625,0.001284716
1,24,7,1,1,120,8,125,0.0001354001
1,100,8,1,1,220,380,2.659574,0.0008394663
1,1000,6,1,1,1000,128,7.8125,0.0006486176
1,500,7,1,1,600,164,6.25,0.0009910579
1,300,4,1,1,1,340,2.97619,1.057624e-05
1,100,1,1,1,400,48,20.83333,0.0002136349
1,400,8,1,1,220,256,3.90625,0.0005679108
1,8,0.5,1,1,180,48,20.83333,0.000108034
1,700,7,1,1,16,48,20.83333,2.931339e-05
1,50,6,1,1,1000,256,3.90625,0.002564727
1,100,3,1,1,32,128,7.8125,4.957283e-05
1,500,10,1,1,400,12,125,0.0001738004
1,12,1,1,1,1,32,31.25,3.7074e-05
1,400,2,1,1,120,410,2.45098,0.0004952549
1,500,5,1,1,700,300,3.378378,0.002104195
1,1000,0.5,1,1,12,300,3.040541,3.62408e-05
1,24,9,1,1,120,48,20.83333,7.923379e-05
1,50,7,1,1,24,8,125,0.00013156
1,120,10,1,1,300,192,5.208333,0.0005820129
1,1000,1,1,1,220,8,112.5,0.0001291401
1,16,0.1,1,1,120,32,31.25,7.045031e-05
1,220,8,1,1,12,24,41.66667,4.822671e-05
1,400,7,1,1,220,128,7.8125,0.0002902148
1,600,1,1,1,2,340,2.678571,9.59862e-06
1,1000,3,1,1,300,256,3.90625,0.0003887093
1,1000,10,1,1,24,48,20.83333,2.739338e-05
1,16,1,1,1,1000,32,31.25,0.0003520526
1,120,5,1,1,24,12,125,0.0001344401
1,120,3,1,1,800,16,62.5,0.000191301
1,50,0.8,1,1,16,320,3.125,5.512541e-05
1,600,2,1,1,120,12,125,0.0001402001
1,600,0.1,1,1,220,380,2.659574,0.0008394663
1,32,0.3,1,1,24,128,7.8125,3.933275e-05
1,180,0.3,1,1,32,12,125,0.0001334801
1,100,4,1,1,400,192,5.208333,0.0007740145
1,32,8,1,1,4,360,2.777778,1.797789e-05
1,180,0.3,1,1,800,48,20.83333,0.0004056364
1,32,0.5,1,1,16,340,2.97619,5.817663e-05
1,400,8,1,1,1,320,3.125,1.032505e-05
1,800,9,1,1,1,256,3.90625,9.826291e-06
1,180,0.5,1,1,50,64,15.625,4.842526e-05
1,300,9,1,1,300,64,15.625,0.0002084265
1,500,5,1,1,16,128,7.8125,2.909266e-05
1,300,8,1,1,8,128,7.8125,1.885258e-05
1,12,3,1,1,400,24,41.66667,0.0001384674
1,300,9,1,1,50,164,6.25,8.905066e-05
1,600,4,1,1,300,8,125,0.0001378001
1,180,0.1,1,1,220,192,5.208333,0.0004284117
1,800,6,1,1,600,8,125,0.0001498002
1,8,5,1,1,600,360,2.777778,0.002163595
1,500,2,1,1,220,360,2.777778,0.0007955841
1,12,0.1,1,1,500,48,20.83333,0.0002616353
1,100,0.5,1,1,180,410,2.45098,0.0007412569
1,500,5,1,1,12,410,2.45098,5.245137e-05
1,700,0.3,1,1,600,410,2.45098,0.002463271
1,500,5,1,1,300,16,62.5,0.0001113004
1,800,10,1,1,1,8,58.2,6.132802e-05
1,50,2,1,1,12,32,31.25,3.97301e-05
1,50,7,1,1,700,48,20.83333,0.000357636
1,400,1,1,1,1000,24,41.66667,0.0002824686
1,8,0.1,1,1,700,320,3.125,0.002243943
1,120,8,1,1,600,24,41.66667,0.0001864678
1,300,3,1,1,220,128,7.8125,0.0002902148
1,1000,0.5,1,1,50,32,28.125,4.332512e-05
1,1000,4,1,1,700,48,20.83333,0.0001896347
1,12,0.1,1,1,32,380,2.659574,0.0001250605
1,120,1,1,1,12,8,125,0.000130888
1,100,10,1,1,12,16,62.5,6.906e-05
1,24,10,1,1,180,64,15.625,0.0001316259
1,100,8,1,1,16,360,2.777778,6.117824e-05
1,16,4,1,1,220,24,41.66667,9.526709e-05
1,500,10,1,1,700,380,2.659574,0.002663481
1,32,7,1,1,100,410,2.45098,0.0004132543
1,24,5,1,1,32,64,15.625,3.69052e-05
1,1000,8,1,1,400,410,2.45098,0.0008232575
1,16,4,1,1,2,16,62.5,6.8324e-05
1,16,7,1,1,800,320,3.125,0.002563945
1,500,10,1,1,600,192,5.208333,0.001158018
1,400,0.5,1,1,180,256,3.90625,0.0004655099
1,1000,4,1,1,24,164,6.25,2.673016e-05
1,50,10,1,1,400,24,41.66667,0.0001384674
1,12,0.1,1,1,100,16,62.5,7.93001e-05
1,120,10,1,1,500,256,3.90625,0.001284716
1,180,8,1,1,220,340,2.97619,0.0007517822
1,180,6,1,1,32,300,3.378378,0.0001001791
1,700,1,1,1,1,164,5.625,1.232905e-05
1,500,0.3,1,1,2,410,2.45098,1.145105e-05
1,120,0.3,1,1,2,256,3.90625,9.826291e-06
1,50,0.3,1,1,700,24,41.66667,0.000210468
1,12,4,1,1,220,300,3.378378,0.0006641837
1,32,0.1,1,1,100,48,20.8333,6.96337e-05
1,700,5,1,1,400,320,3.125,0.0006439301
1,16,2,1,1,1000,410,2.45098,0.004103284
1,800,6,1,1,180,32,31.25,6.085023e-05
1,400,8,1,1,600,380,2.659574,0.002283478
1,600,7,1,1,600,300,3.378378,0.0009041856
1,120,2,1,1,220,12,125,0.0001522002
1,50,5,1,1,8,32,31.25,3.717e-05
1,1000,7,1,1,700,380,2.659574,0.00133347
1,600,0.3,1,1,8,164,6.25,2.01701e-05
1,700,0.1,1,1,1,380,2.659574,1.485967e-05
1,120,10,1,1,12,340,2.97619,4.457652e-05
1,8,0.8,1,1,24,8,125,0.00013156
1,700,0.1,1,1,4,340,2.97619,1.73763e-05
1,100,0.5,1,1,300,300,3.378378,0.0009041856
1,12,0.1,1,1,500,360,2.777778,0.001803592
1,24,2,1,1,700,192,5.208333,0.001350019
1,32,9,1,1,220,256,3.90625,0.0005679108
1,12,8,1,1,700,12,125,0.0002098007
1,24,6,1,1,220,24,41.66667,9.526709e-05
1,16,2,1,1,220,8,125,0.0001434001
1,8,0.5,1,1,180,128,7.8125,0.0002390143
1,180,0.1,1,1,180,48,20.83333,0.000108034
1,180,6,1,1,700,32,31.25,0.0002560518
1,12,8,1,1,50,164,6.25,8.905066e-05
1,800,7,1,1,2,24,41.66667,4.750671e-05
1,700,3,1,1,700,380,2.659574,0.00133347
1,32,6,1,1,1000,380,2.659574,0.00380349
1,100,0.3,1,1,2,256,3.90625,9.826291e-06
1,700,0.8,1,1,1,8,59,6.216002e-05
1,50,0.1,1,1,32,380,2.659574,0.0001250605
1,220,0.5,1,1,220,300,3.378378,0.0006641837
1,220,0.3,1,1,16,12,125,0.0001334801
1,600,7,1,1,800,410,2.45098,0.001643264
1,600,9,1,1,24,48,20.83333,2.739338e-05
1,800,0.3,1,1,500,340,2.97619,0.00170379
1,180,9,1,1,600,128,7.8125,0.0007766186
1,600,5,1,1,1000,192,5.208333,0.000966016
1,100,2,1,1,4,164,6.25,1.361005e-05
1,400,8,1,1,32,192,5.208333,6.744882e-05
1,180,5,1,1,1000,16,62.5,0.0002233013
1,32,6,1,1,1000,192,5.208333,0.001926024
1,700,5,1,1,220,16,62.5,8.090014e-05
1,100,3,1,1,180,128,7.8125,0.0002390143
1,12,8,1,1,4,192,5.208333,1.368839e-05
1,300,0.1,1,1,700,128,7.8125,0.0009046197
1,100,5,1,1,8,360,2.777778,3.237801e-05
1,600,6,1,1,800,410,2.45098,0.001643264
1,800,4,1,1,120,410,2.45098,0.0002492529
1,300,5,1,1,300,320,3.125,0.0009639327
1,600,10,1,1,32,24,41.66667,5.014673e-05
1,800,1,1,1,220,8,112.5,0.0001291401
1,500,0.3,1,1,12,24,41.66667,4.822671e-05
1,16,2,1,1,600,192,5.208333,0.001158018
1,220,5,1,1,300,256,3.90625,0.0007727124
1,50,0.1,1,1,12,64,15.625,2.41051e-05
1,8,3,1,1,600,256,3.90625,0.001540719
1,220,0.1,1,1,8,380,2.659574,3.385982e-05
1,500,0.5,1,1,24,32,31.25,3.973006e-05
1,12,2,1,1,700,32,31.25,0.0002560518
1,1000,5,1,1,4,16,62.5,6.835604e-05
1,8,7,1,1,1000,164,6.25,0.001647063
1,700,0.1,1,1,1000,340,2.97619,0.003403803
