1.1,1.2,1.3,1.4,2.1,2.2,3.0,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,lambda_parallel_instances,lambda_allocated_memory,ec2_vcpus,ec2_memorylevel,ec2_instances,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,latency,cost,reliability,scalability
0,0,0,0,1,0,0,9,1.0,1.0,7150.0,6.0,0.0,5250.0,190.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4088,0,0.00012798
0,0,0,0,1,0,0,5,0.0,1.0,3600.0,7.0,0.3,5850.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,1.5494,0,0.00014079
0,0,0,0,1,0,0,6,0.0,0.0,8750.0,1.0,0.7,1850.0,281.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048048,0.72203,0,3.315e-05
0,0,0,0,1,0,0,3,1.0,1.0,6950.0,6.0,0.6,1450.0,59.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6516,0,0.00014976
0,0,0,0,1,0,0,6,1.0,0.0,8400.0,6.0,0.7,7000.0,557.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7545,0,3.3413e-05
0,0,0,0,1,0,0,5,0.0,1.0,5050.0,1.0,0.0,6550.0,1000.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3361,0,0.0
0,0,0,0,1,0,0,7,0.0,0.0,5000.0,1.0,0.3,2900.0,14.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003696,0.5844,0,3.1397e-05
0,0,0,0,1,0,0,4,0.0,0.0,5000.0,4.0,1.0,6100.0,505.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021088,2.4377,0,4.2e-05
0,0,0,0,1,0,0,8,0.0,0.0,2450.0,4.0,0.1,8800.0,27.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046848,0.65108,0,2.9291e-05
0,0,0,0,1,0,0,1,0.0,1.0,5650.0,8.0,0.3,8550.0,65.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64e-05,2.44,0,0.00022169
0,0,0,0,1,0,0,10,1.0,1.0,2250.0,3.0,0.1,850.0,36.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3905,0,0.00012624
0,0,0,0,1,0,0,5,1.0,1.0,8700.0,10.0,0.2,8500.0,255.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4985,0,0.00013601
0,0,0,0,1,0,0,8,0.0,1.0,4300.0,10.0,0.6,2200.0,481.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012406,1.4718,0,0.00013371
0,0,0,0,1,0,0,5,1.0,1.0,4600.0,10.0,0.5,5700.0,232.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069399,1.4977,0,0.00013614
0,0,0,0,1,0,0,3,1.0,0.0,4350.0,6.0,0.7,3750.0,14.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001584,1.9447,0,5.0011e-05
0,0,0,0,1,0,0,2,0.0,1.0,1800.0,1.0,0.5,9700.0,11.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001056,1.9103,0,0.0001736
0,0,0,0,1,0,0,2,1.0,1.0,7850.0,8.0,0.2,7300.0,92.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011004,1.8668,0,0.00016956
0,0,0,0,1,0,0,3,1.0,1.0,1700.0,3.0,0.0,6350.0,436.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.722e-05,1.6495,0,0.00014984
0,0,0,0,1,0,0,6,1.0,1.0,6200.0,2.0,0.6,6800.0,23.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006912,1.4692,0,0.00013354
0,0,0,0,1,0,0,6,1.0,1.0,7650.0,5.0,0.8,2400.0,359.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003e-05,1.4694,0,0.00013342
0,0,0,0,1,0,0,6,1.0,1.0,9800.0,10.0,0.5,950.0,181.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033736,1.4692,0,0.00013349
0,0,0,0,1,0,0,6,0.0,0.0,6800.0,2.0,0.3,900.0,17.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006912,0.99892,0,3.3204e-05
0,0,0,0,1,0,0,10,1.0,0.0,3300.0,9.0,0.0,6000.0,711.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010686,0.47767,0,2.6365e-05
0,0,0,0,1,0,0,9,1.0,0.0,2050.0,3.0,0.6,6400.0,54.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0535,0,2.799e-05
0,0,0,0,1,0,0,10,1.0,0.0,950.0,8.0,0.2,4300.0,25.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73046,0,2.624e-05
0,0,0,0,1,0,0,5,0.0,1.0,1650.0,7.0,1.0,7450.0,135.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5293,0,0.0
0,0,0,0,1,0,0,2,1.0,1.0,2050.0,6.0,0.3,5900.0,21.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065614,1.8678,0,0.00017026
0,0,0,0,1,0,0,1,0.0,1.0,5300.0,10.0,0.0,8500.0,165.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018549,2.4387,0,0.00022172
0,0,0,0,1,0,0,4,0.0,0.0,7500.0,10.0,0.9,7700.0,268.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0485,0,4.1913e-05
0,0,0,0,1,0,0,7,0.0,1.0,9850.0,10.0,1.0,7450.0,135.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4872,0,0.0
0,0,0,0,1,0,0,5,0.0,0.0,2000.0,5.0,1.0,6950.0,614.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8203,0,3.5613e-05
0,0,0,0,1,0,0,10,1.0,0.0,8350.0,9.0,0.1,8150.0,65.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00096,2.6951,0,2.6378e-05
0,0,0,0,1,0,0,6,0.0,0.0,2700.0,7.0,0.5,5850.0,165.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0338,0,3.308e-05
0,0,0,0,1,0,0,3,0.0,0.0,2850.0,3.0,0.1,6800.0,243.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015015,0.65716,0,4.9242e-05
0,0,0,0,1,0,0,9,1.0,0.0,6700.0,7.0,0.8,5150.0,342.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078624,9.0139,0,2.8088e-05
0,0,0,0,1,0,0,5,1.0,1.0,9650.0,2.0,0.9,7600.0,359.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062667,1.4976,0,0.00013615
0,0,0,0,1,0,0,9,0.0,0.0,850.0,8.0,0.4,5150.0,11.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008208,1.1653,0,2.7898e-05
0,0,0,0,1,0,0,9,1.0,0.0,4500.0,1.0,0.6,3650.0,36.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076577,0.53954,0,2.8093e-05
0,0,0,0,1,0,0,1,0.0,1.0,7400.0,5.0,0.7,500.0,22.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008208,2.5881,0,0.00023825
0,0,0,0,1,0,0,10,1.0,0.0,8600.0,5.0,1.0,3300.0,295.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.718,0,2.62061e-05
0,0,0,0,1,0,0,9,1.0,0.0,1250.0,5.0,0.9,5950.0,557.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076722,1.5427,0,2.8064e-05
0,0,0,0,1,0,0,3,0.0,0.0,7950.0,8.0,0.1,2600.0,359.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1974,0,4.908e-05
0,0,0,0,1,0,0,1,1.0,1.0,5250.0,5.0,0.4,4500.0,8.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16e-05,2.4079,0,0.00021885
0,0,0,0,1,0,0,2,1.0,1.0,4500.0,5.0,0.5,1600.0,36.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012505,1.8662,0,0.00016975
0,0,0,0,1,0,0,7,1.0,1.0,1850.0,8.0,0.8,9350.0,49.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4507,0,0.0001316
0,0,0,0,1,0,0,6,1.0,0.0,4800.0,6.0,0.1,1950.0,1000.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050137,0.94873,0,3.3484e-05
0,0,0,0,1,0,0,9,0.0,1.0,4700.0,5.0,0.5,5050.0,200.0,10.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516,0,0.0
0,0,0,0,1,0,0,3,0.0,0.0,5350.0,8.0,0.4,6150.0,295.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021294,2.0237,0,4.917e-05
0,0,0,0,1,0,0,9,1.0,0.0,5200.0,4.0,0.0,2250.0,46.0,5.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57843,0,2.8111e-05
0,0,0,0,1,0,0,1,0.0,0.0,3150.0,10.0,0.8,6150.0,101.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010519,2.0287,0,0.00011711
0,0,0,0,1,0,0,10,1.0,1.0,1250.0,4.0,0.8,9800.0,18.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3953,0,0.00012625
0,0,0,0,1,0,0,2,1.0,0.0,9000.0,4.0,0.1,3600.0,173.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015054,1.0255,0,6.9693e-05
0,0,0,0,1,0,0,7,0.0,0.0,500.0,1.0,0.7,6700.0,220.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002807,0.49708,0,4.5451e-05
0,0,0,0,1,0,0,3,0.0,1.0,5200.0,10.0,0.9,6400.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6988,0,0.00015413
0,0,0,0,1,0,0,5,0.0,0.0,1200.0,8.0,0.8,7900.0,823.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075722,1.7241,0,3.5723e-05
0,0,0,0,1,0,0,1,0.0,0.0,4700.0,6.0,0.9,7700.0,711.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2006e-05,1.9815,0,0.00011694
0,0,0,0,1,0,0,5,1.0,1.0,4550.0,8.0,1.0,5350.0,12.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000408,1.4993,0,0.00013617
0,0,0,0,1,0,0,8,0.0,0.0,9950.0,7.0,0.9,2750.0,17.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018432,13.4483,0,2.89559e-05
0,0,0,0,1,0,0,4,0.0,0.0,7050.0,8.0,0.0,5450.0,68.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001728,0.65639,0,4.2021e-05
0,0,0,0,1,0,0,6,1.0,0.0,4300.0,4.0,0.1,2000.0,12.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000144,0.74062,0,3.3544e-05
0,0,0,0,1,0,0,6,0.0,0.0,6900.0,3.0,0.2,7200.0,49.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018619,1.1507,0,3.3403e-05
0,0,0,0,1,0,0,2,0.0,1.0,5350.0,9.0,1.0,1500.0,181.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.003e-05,1.9099,0,0.00017353
0,0,0,0,1,0,0,2,1.0,1.0,7400.0,8.0,0.8,750.0,436.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015435,1.8656,0,0.00016943
0,0,0,0,1,0,0,10,0.0,0.0,7200.0,2.0,0.7,5450.0,530.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2894,0,2.6013e-05
0,0,0,0,1,0,0,1,1.0,0.0,6700.0,5.0,0.1,1050.0,30.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017616,1.422,0,0.00011895
0,0,0,0,1,0,0,7,1.0,0.0,6550.0,4.0,0.0,750.0,10.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003024,0.6103,0,3.1655e-05
0,0,0,0,1,0,0,4,1.0,1.0,3550.0,3.0,0.3,4450.0,481.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1983e-05,1.5684,0,0.0001425
0,0,0,0,1,0,0,10,0.0,0.0,1050.0,1.0,0.4,2550.0,46.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35969,0,2.6064e-05
0,0,0,0,1,0,0,3,1.0,1.0,4350.0,6.0,0.7,9450.0,585.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031532,1.6505,0,0.00014997
0,0,0,0,1,0,0,5,0.0,1.0,8100.0,9.0,0.5,4950.0,416.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050823,1.5483,0,0.00014072
0,0,0,0,1,0,0,6,0.0,1.0,8800.0,4.0,0.9,750.0,28.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006912,1.5205,0,0.0001382
0,0,0,0,1,0,0,2,1.0,0.0,8250.0,5.0,0.3,5700.0,42.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012505,1.432,0,6.9766e-05
0,0,0,0,1,0,0,4,1.0,1.0,2000.0,2.0,0.9,3200.0,190.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5447,0,0.0
0,0,0,0,1,0,0,8,1.0,0.0,1450.0,4.0,0.7,1950.0,173.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895,0,2.8934e-05
0,0,0,0,1,0,0,4,0.0,1.0,3750.0,8.0,0.8,9500.0,9.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6221,0,0.00014697
0,0,0,0,1,0,0,6,0.0,0.0,6600.0,2.0,0.7,7500.0,87.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018018,1.4822,0,3.3142e-05
0,0,0,0,1,0,0,5,0.0,1.0,4500.0,5.0,0.3,850.0,65.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5532,0,0.00014064
0,0,0,0,1,0,0,7,1.0,1.0,9700.0,7.0,0.3,8700.0,101.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451,0,0.00013162
0,0,0,0,1,0,0,2,1.0,1.0,4050.0,7.0,0.7,6500.0,23.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002304,1.8667,0,0.00016953
0,0,0,0,1,0,0,3,1.0,1.0,6450.0,6.0,0.5,5700.0,14.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001296,1.6523,0,0.00014986
0,0,0,0,1,0,0,10,0.0,0.0,6400.0,2.0,1.0,8050.0,359.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6881,0,2.6014e-05
0,0,0,0,1,0,0,4,0.0,1.0,5400.0,6.0,0.9,4300.0,46.0,4.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6207,0,0.00014696
0,0,0,0,1,0,0,1,0.0,1.0,6050.0,9.0,0.0,6400.0,42.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038703,2.4432,0,0.00022232
0,0,0,0,1,0,0,3,0.0,0.0,4500.0,2.0,0.7,7150.0,111.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032202,0.92836,0,4.9187e-05
0,0,0,0,1,0,0,6,1.0,0.0,4800.0,4.0,0.2,1050.0,17.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0332,0,3.3448e-05
0,0,0,0,1,0,0,7,0.0,0.0,1100.0,6.0,0.8,9200.0,117.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466,0,0.0
0,0,0,0,1,0,0,9,1.0,1.0,1700.0,1.0,0.0,6650.0,1000.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4094,0,0.00012797
0,0,0,0,1,0,0,5,0.0,0.0,8750.0,2.0,0.1,5000.0,111.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085797,0.82141,0,3.5833e-05
0,0,0,0,1,0,0,1,1.0,0.0,7100.0,10.0,1.0,4300.0,30.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008208,3.1933,0,0.00011884
0,0,0,0,1,0,0,10,0.0,1.0,9600.0,4.0,0.5,3400.0,9.0,4.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447,0,0.00013107
0,0,0,0,1,0,0,9,1.0,0.0,6100.0,8.0,0.3,5000.0,14.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005616,3.9526,0,2.8136e-05
0,0,0,0,1,0,0,3,0.0,0.0,5800.0,9.0,1.0,8750.0,173.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016868,4.9853,0,4.9137e-05
0,0,0,0,1,0,0,7,0.0,0.0,8550.0,8.0,0.7,1700.0,21.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008064,9.3094,0,3.142e-05
0,0,0,0,1,0,0,4,0.0,0.0,6400.0,9.0,0.5,650.0,33.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025019,3.6109,0,4.2365e-05
0,0,0,0,1,0,0,6,0.0,1.0,4650.0,6.0,0.3,6950.0,44.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023423,1.5209,0,0.00013846
0,0,0,0,1,0,0,9,0.0,0.0,3850.0,9.0,0.6,1000.0,62.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4101,0,2.7772e-05
0,0,0,0,1,0,0,8,0.0,1.0,3800.0,6.0,0.1,8650.0,8.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4745,0,0.00013371
0,0,0,0,1,0,0,3,1.0,0.0,2650.0,10.0,0.2,4050.0,135.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028829,1.0085,0,4.9824e-05
0,0,0,0,1,0,0,10,1.0,1.0,2100.0,10.0,0.9,3800.0,505.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045085,1.3898,0,0.00012626
0,0,0,0,1,0,0,7,1.0,1.0,6250.0,5.0,0.7,1650.0,952.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038278,1.4489,0,0.00013162
0,0,0,0,1,0,0,10,1.0,1.0,8550.0,7.0,0.3,8550.0,79.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00096,1.3902,0,0.00012638
0,0,0,0,1,0,0,4,1.0,1.0,9300.0,1.0,0.5,7700.0,13.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5725,0,0.00014248
0,0,0,0,1,0,0,4,1.0,1.0,650.0,5.0,0.6,8800.0,436.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6954e-05,1.5676,0,0.00014244
0,0,0,0,1,0,0,2,1.0,0.0,1550.0,2.0,0.9,8600.0,8.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-05,0.93546,0,7.7401e-05
0,0,0,0,1,0,0,3,1.0,1.0,2100.0,4.0,0.9,5950.0,87.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016517,1.6511,0,0.00014991
0,0,0,0,1,0,0,2,1.0,1.0,3800.0,7.0,0.0,2450.0,952.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359,0,0.0
0,0,0,0,1,0,0,8,0.0,0.0,7950.0,10.0,0.5,7200.0,1000.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3952,0,2.8663e-05
0,0,0,0,1,0,0,4,1.0,0.0,9050.0,4.0,0.0,3950.0,54.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002602,0.67455,0,4.2525e-05
0,0,0,0,1,0,0,6,0.0,1.0,5200.0,10.0,0.1,1000.0,677.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5214,0,0.00013808
0,0,0,0,1,0,0,4,1.0,1.0,6800.0,9.0,0.3,6950.0,10.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707,0,0.00014246
0,0,0,0,1,0,0,5,0.0,1.0,4350.0,8.0,0.7,2850.0,585.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5501,0,0.00014061
0,0,0,0,1,0,0,9,0.0,0.0,9500.0,10.0,0.0,900.0,210.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082368,0.88786,0,2.7847e-05
0,0,0,0,1,0,0,8,0.0,1.0,6150.0,8.0,0.7,5150.0,200.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009001,1.4722,0,0.00013383
0,0,0,0,1,0,0,6,0.0,1.0,2150.0,8.0,0.9,3750.0,79.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005184,1.5212,0,0.00013822
0,0,0,0,1,0,0,7,1.0,0.0,2400.0,8.0,1.0,9250.0,200.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.845,0,3.1654e-05
0,0,0,0,1,0,0,2,0.0,1.0,500.0,9.0,0.4,1900.0,117.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9129,0,0.00017342
0,0,0,0,1,0,0,9,0.0,0.0,3600.0,5.0,0.4,2700.0,23.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0826,0,2.7787e-05
0,0,0,0,1,0,0,3,0.0,1.0,4700.0,9.0,0.0,3400.0,243.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6644,0,0.0
0,0,0,0,1,0,0,4,1.0,1.0,2000.0,1.0,0.3,4450.0,46.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062047,1.5683,0,0.00014256
0,0,0,0,1,0,0,5,0.0,1.0,8450.0,8.0,1.0,7400.0,79.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5493,0,0.00014066
0,0,0,0,1,0,0,10,1.0,0.0,2750.0,5.0,0.1,1850.0,557.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76429,0,2.6213e-05
0,0,0,0,1,0,0,4,0.0,0.0,8850.0,7.0,1.0,1700.0,458.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6954e-05,6.8985,0,4.197e-05
